state_id,prompt_id,alpha_helpfulness,alpha_harmlessness,normalized_generation_position,generated_token_count,prompt_token_count,base_entropy,base_top1_probability,base_top1_top2_margin,base_topk_mass,parm_entropy,parm_top1_probability,parm_top1_top2_margin,parm_topk_mass,top1_disagreement,topk_overlap,js_divergence,symmetric_kl,logprob_correlation,candidate_rank_disagreement
f60_a4_p06_s03,pku_round0_00198,0.0,1.0,0.746031746031746,47.0,21.0,2.9232351779937744,0.19799388945102692,0.014879480004310608,0.7858036756515503,3.5072689056396484,0.13845732808113098,0.030626654624938965,0.6607145667076111,0.0,1.0,0.04134402796626091,0.17558449506759644,0.9400767087936401,0.19999998807907104
f60_a4_p06_s04,pku_round0_00198,0.0,1.0,1.0,63.0,21.0,0.31006160378456116,0.9497105479240417,0.9331125617027283,0.9962872862815857,0.9907507300376892,0.82020103931427,0.7866107225418091,0.9654116034507751,0.0,0.9,0.024677682667970657,0.11264641582965851,0.9270461201667786,0.0727272778749466
f60_a0_p07_s00,pku_round0_00203,1.0,0.0,0.0,0.0,23.0,1.3971271514892578,0.7683795690536499,0.7215080857276917,0.928668200969696,1.4747076034545898,0.7555505037307739,0.712253987789154,0.924674928188324,0.0,0.9,0.010055027902126312,0.06262395530939102,0.9835598468780518,0.12727272510528564
f60_a0_p07_s01,pku_round0_00203,1.0,0.0,0.25396825396825395,16.0,23.0,1.0178258419036865,0.5932353138923645,0.24449026584625244,0.9855791926383972,1.2034919261932373,0.5492894649505615,0.1890566349029541,0.974867582321167,0.0,1.0,0.0031976127065718174,0.013676024973392487,0.9820497035980225,0.08888889104127884
f60_a0_p07_s02,pku_round0_00203,1.0,0.0,0.5079365079365079,32.0,23.0,0.021628089249134064,0.9977599382400513,0.9971346259117126,0.9997040033340454,0.05358070135116577,0.9938110709190369,0.9911887645721436,0.9990338683128357,0.0,0.9,0.0005950003396719694,0.002606054302304983,0.8255074620246887,0.12727272510528564
f60_a0_p07_s03,pku_round0_00203,1.0,0.0,0.746031746031746,47.0,23.0,0.4261987805366516,0.926842212677002,0.9029026031494141,0.9937117695808411,0.591279149055481,0.8908169865608215,0.8551798462867737,0.9910500645637512,0.0,1.0,0.002846685703843832,0.011850282549858093,0.984768807888031,0.08888889104127884
f60_a0_p07_s04,pku_round0_00203,1.0,0.0,1.0,63.0,23.0,0.9663243293762207,0.8484454154968262,0.8041765689849854,0.940741240978241,1.3761733770370483,0.7650694847106934,0.6960963606834412,0.9134194254875183,0.0,0.8,0.00837206095457077,0.034411728382110596,0.9838078022003174,0.1666666716337204
f60_a1_p07_s00,pku_round0_00203,0.75,0.25,0.0,0.0,23.0,1.3971271514892578,0.7683795690536499,0.7215080857276917,0.928668200969696,1.513944387435913,0.747442901134491,0.7035952806472778,0.9220606088638306,0.0,0.9,0.010890931822359562,0.06933020055294037,0.9836239218711853,0.12727272510528564
f60_a1_p07_s01,pku_round0_00203,0.75,0.25,0.25396825396825395,16.0,23.0,0.08998211473226547,0.9907203912734985,0.9888227581977844,0.9965292811393738,0.10547700524330139,0.988978922367096,0.9859517812728882,0.9958813786506653,0.0,0.8,0.0004663451109081507,0.0023385505191981792,0.9806154370307922,0.1666666716337204
f60_a1_p07_s02,pku_round0_00203,0.75,0.25,0.5079365079365079,32.0,23.0,2.196416139602661,0.3941653370857239,0.2192555069923401,0.9071753621101379,2.312161684036255,0.32431358098983765,0.12760744988918304,0.9137259125709534,0.0,0.8,0.013651488348841667,0.06823599338531494,0.9784889221191406,0.12121212482452393
f60_a1_p07_s03,pku_round0_00203,0.75,0.25,0.746031746031746,47.0,23.0,0.8304627537727356,0.7982190847396851,0.6595094203948975,0.9809099435806274,0.865868330001831,0.8000708222389221,0.6734812259674072,0.97602379322052,0.0,0.7,0.0024472945369780064,0.012174634262919426,0.9695596694946289,0.1794871836900711
f60_a1_p07_s04,pku_round0_00203,0.75,0.25,1.0,63.0,23.0,1.6730947494506836,0.5846166610717773,0.3977619409561157,0.9369258284568787,1.7488714456558228,0.5742276310920715,0.4044862389564514,0.9237781167030334,0.0,0.9,0.004639599472284317,0.019193526357412338,0.9876013994216919,0.0727272778749466
f60_a2_p07_s00,pku_round0_00203,0.5,0.5,0.0,0.0,23.0,1.3971271514892578,0.7683795690536499,0.7215080857276917,0.928668200969696,1.5473499298095703,0.7409917712211609,0.6971816420555115,0.9195758104324341,0.0,0.9,0.011728296056389809,0.07621492445468903,0.9834877252578735,0.1454545557498932
f60_a2_p07_s01,pku_round0_00203,0.5,0.5,0.25396825396825395,16.0,23.0,2.531850814819336,0.3434922695159912,0.09608405828475952,0.8437719345092773,3.1068270206451416,0.2729455232620239,0.11248911917209625,0.7616451382637024,0.0,0.9,0.018815550953149796,0.07708702981472015,0.98722904920578,0.05454545468091965
f60_a2_p07_s02,pku_round0_00203,0.5,0.5,0.5079365079365079,32.0,23.0,4.213277816772461,0.1954040378332138,0.13809221982955933,0.5127824544906616,4.170846462249756,0.2288341224193573,0.16960373520851135,0.5308640003204346,0.0,0.8,0.010209184139966965,0.041987188160419464,0.9860627055168152,0.19696970283985138
f60_a2_p07_s03,pku_round0_00203,0.5,0.5,0.746031746031746,47.0,23.0,3.9493863582611084,0.22217586636543274,0.02763219177722931,0.5891844630241394,4.5101542472839355,0.24021892249584198,0.19975945353507996,0.47371146082878113,1.0,0.7,0.059851616621017456,0.301585853099823,0.9803323149681091,0.19230769574642181
f60_a2_p07_s04,pku_round0_00203,0.5,0.5,1.0,63.0,23.0,0.18693655729293823,0.9680522084236145,0.9449272751808167,0.9978484511375427,0.2650623023509979,0.9435315728187561,0.897284209728241,0.9988029599189758,0.0,0.7,0.0028535956516861916,0.013970333151519299,0.9727925658226013,0.11538461595773697
f60_a3_p07_s00,pku_round0_00203,0.25,0.75,0.0,0.0,23.0,1.3971271514892578,0.7683795690536499,0.7215080857276917,0.928668200969696,1.5897644758224487,0.732501745223999,0.6856744885444641,0.9164068102836609,0.0,0.9,0.012599136680364609,0.08286188542842865,0.9832262992858887,0.1454545557498932
f60_a3_p07_s01,pku_round0_00203,0.25,0.75,0.25396825396825395,16.0,23.0,2.531850814819336,0.3434922695159912,0.09608405828475952,0.8437719345092773,3.126422643661499,0.2686523497104645,0.10442847013473511,0.7581613659858704,0.0,0.9,0.01892135851085186,0.07765953242778778,0.9870069622993469,0.05454545468091965
f60_a3_p07_s02,pku_round0_00203,0.25,0.75,0.5079365079365079,32.0,23.0,4.213277816772461,0.1954040378332138,0.13809221982955933,0.5127824544906616,4.192141532897949,0.22811807692050934,0.16998842358589172,0.5275713801383972,0.0,0.8,0.0110650435090065,0.045526597648859024,0.9857128858566284,0.1818181872367859
f60_a3_p07_s03,pku_round0_00203,0.25,0.75,0.746031746031746,47.0,23.0,2.481602430343628,0.5001882314682007,0.4319642186164856,0.8217814564704895,2.5786874294281006,0.4705447852611542,0.4006045460700989,0.814232587814331,0.0,0.8,0.004111567046493292,0.017068393528461456,0.9858551621437073,0.09090909361839294
f60_a3_p07_s04,pku_round0_00203,0.25,0.75,1.0,63.0,23.0,2.5549826622009277,0.5230775475502014,0.405447781085968,0.7883976101875305,2.7396655082702637,0.5045391917228699,0.41047680377960205,0.7763077616691589,0.0,0.8,0.006254447624087334,0.025513678789138794,0.9867634177207947,0.07575757056474686
f60_a4_p07_s00,pku_round0_00203,0.0,1.0,0.0,0.0,23.0,1.3971271514892578,0.7683795690536499,0.7215080857276917,0.928668200969696,1.6242619752883911,0.7264053821563721,0.6769728660583496,0.9133679270744324,0.0,0.9,0.013403220102190971,0.08937160670757294,0.9827640056610107,0.1454545557498932
f60_a4_p07_s01,pku_round0_00203,0.0,1.0,0.25396825396825395,16.0,23.0,3.553313970565796,0.24846182763576508,0.1612435281276703,0.685113251209259,4.0555419921875,0.16435441374778748,0.06621391326189041,0.5900152325630188,0.0,0.9,0.018296193331480026,0.07525548338890076,0.9841079115867615,0.1090909093618393
f60_a4_p07_s02,pku_round0_00203,0.0,1.0,0.5079365079365079,32.0,23.0,4.204591274261475,0.19371284544467926,0.1360023319721222,0.5178382992744446,4.192042350769043,0.22871865332126617,0.17088952660560608,0.5282541513442993,0.0,0.8,0.013127118349075317,0.054091379046440125,0.9848088622093201,0.22727273404598236
f60_a4_p07_s03,pku_round0_00203,0.0,1.0,0.746031746031746,47.0,23.0,3.8153693675994873,0.24512934684753418,0.05570806562900543,0.6208083033561707,4.461237907409668,0.25026363134384155,0.19442225992679596,0.48317861557006836,1.0,0.7,0.08282776921987534,0.4585793614387512,0.9802585244178772,0.21794871985912323
f60_a4_p07_s04,pku_round0_00203,0.0,1.0,1.0,63.0,23.0,0.1887422353029251,0.9677821397781372,0.944299578666687,0.9975870251655579,0.32054561376571655,0.9236828684806824,0.8567715287208557,0.9986457824707031,0.0,0.8,0.006618817336857319,0.030831485986709595,0.9708741307258606,0.12121212482452393
f60_a0_p08_s00,pku_round0_00209,1.0,0.0,0.0,0.0,10.0,3.052504062652588,0.3954959511756897,0.317618191242218,0.7468667030334473,3.0763638019561768,0.3638019859790802,0.27603065967559814,0.7608139514923096,0.0,0.9,0.026053912937641144,0.16915959119796753,0.9731872081756592,0.20000000298023224
f60_a0_p08_s01,pku_round0_00209,1.0,0.0,0.25396825396825395,16.0,10.0,1.1002943515777588,0.4735363721847534,0.08096092939376831,0.9987942576408386,1.1209288835525513,0.4381910562515259,0.032930582761764526,0.9989572167396545,1.0,0.7,0.0062401024624705315,0.025357481092214584,0.952850878238678,0.20512820780277252
f60_a0_p08_s02,pku_round0_00209,1.0,0.0,0.5079365079365079,32.0,10.0,3.512878894805908,0.2966782748699188,0.20690065622329712,0.6835622787475586,3.5973496437072754,0.2501721978187561,0.15668967366218567,0.6592829823493958,0.0,1.0,0.013401090167462826,0.05500459671020508,0.9831045269966125,0.13333334028720856
f60_a0_p08_s03,pku_round0_00209,1.0,0.0,0.746031746031746,47.0,10.0,3.8530969619750977,0.14990846812725067,0.05755253881216049,0.6193826794624329,3.6509077548980713,0.1967782974243164,0.0889526903629303,0.6733773350715637,0.0,0.9,0.024538513273000717,0.10101447999477386,0.9865090847015381,0.1454545557498932
f60_a0_p08_s04,pku_round0_00209,1.0,0.0,1.0,63.0,10.0,2.8763394355773926,0.2284267693758011,0.05052782595157623,0.7871916890144348,2.9107275009155273,0.30017614364624023,0.12644751369953156,0.7815209031105042,0.0,0.9,0.015982329845428467,0.06577673554420471,0.9845081567764282,0.05454545468091965
f60_a1_p08_s00,pku_round0_00209,0.75,0.25,0.0,0.0,10.0,3.052504062652588,0.3954959511756897,0.317618191242218,0.7468667030334473,3.098318338394165,0.35591182112693787,0.26731836795806885,0.7596865296363831,0.0,0.9,0.025992507115006447,0.1709614247083664,0.9737904667854309,0.1818181872367859
f60_a1_p08_s01,pku_round0_00209,0.75,0.25,0.25396825396825395,16.0,10.0,1.1002943515777588,0.4735363721847534,0.08096092939376831,0.9987942576408386,1.1177237033843994,0.4297875761985779,0.01322317123413086,0.9988991618156433,1.0,0.7,0.005474936682730913,0.022288382053375244,0.9533479809761047,0.19230769574642181
f60_a1_p08_s02,pku_round0_00209,0.75,0.25,0.5079365079365079,32.0,10.0,1.1461718082427979,0.5863848328590393,0.40187063813209534,0.9984829425811768,1.1449971199035645,0.5882209539413452,0.4248778820037842,0.9988863468170166,0.0,0.7,0.00463654100894928,0.019037697464227676,0.9602453112602234,0.23076923191547394
f60_a1_p08_s03,pku_round0_00209,0.75,0.25,0.746031746031746,47.0,10.0,0.00800289772450924,0.999363124370575,0.9992436170578003,0.9997396469116211,0.005101670976728201,0.9996210336685181,0.9995479583740234,0.9998237490653992,0.0,0.8,3.944521085941233e-05,0.00024510978255420923,0.9556335806846619,0.1818181872367859
f60_a1_p08_s04,pku_round0_00209,0.75,0.25,1.0,63.0,10.0,3.887352228164673,0.13139086961746216,0.040379077196121216,0.6031366586685181,2.792067050933838,0.339200496673584,0.21343690156936646,0.8166612982749939,1.0,0.7,0.18696382641792297,0.9068806767463684,0.88155597448349,0.3589743673801422
f60_a2_p08_s00,pku_round0_00209,0.5,0.5,0.0,0.0,10.0,3.052504062652588,0.3954959511756897,0.317618191242218,0.7468667030334473,3.12048077583313,0.3479718863964081,0.25790441036224365,0.7584232687950134,0.0,0.9,0.026209121569991112,0.17340870201587677,0.9741986989974976,0.1818181872367859
f60_a2_p08_s01,pku_round0_00209,0.5,0.5,0.25396825396825395,16.0,10.0,0.32262349128723145,0.9477159976959229,0.9298069477081299,0.994907796382904,0.36202412843704224,0.9402108192443848,0.9180991649627686,0.9946170449256897,0.0,0.9,0.0012537762522697449,0.006390799768269062,0.9693212509155273,0.05454545468091965
f60_a2_p08_s02,pku_round0_00209,0.5,0.5,0.5079365079365079,32.0,10.0,2.761216640472412,0.2594253718852997,0.06962572038173676,0.8535085320472717,2.5761914253234863,0.28220006823539734,0.1380663812160492,0.8786643147468567,1.0,0.9,0.03157404065132141,0.14117023348808289,0.9601585268974304,0.12727272510528564
f60_a2_p08_s03,pku_round0_00209,0.5,0.5,0.746031746031746,47.0,10.0,1.5119576454162598,0.5944426655769348,0.3222869634628296,0.9375105500221252,2.983516216278076,0.4630359709262848,0.35809165239334106,0.7528731822967529,0.0,0.7,0.17103137075901031,1.5517700910568237,0.9490955471992493,0.19230769574642181
f60_a2_p08_s04,pku_round0_00209,0.5,0.5,1.0,63.0,10.0,0.694434404373169,0.7729142904281616,0.6386018991470337,0.9996975660324097,0.5873116254806519,0.8141847252845764,0.6727006435394287,0.9996988773345947,0.0,0.6,0.004755276255309582,0.019494924694299698,0.9858033061027527,0.18681319057941437
f60_a3_p08_s00,pku_round0_00209,0.25,0.75,0.0,0.0,10.0,3.052504062652588,0.3954959511756897,0.317618191242218,0.7468667030334473,3.146580696105957,0.3390243351459503,0.24848726391792297,0.7567375302314758,0.0,0.9,0.026461977511644363,0.17571713030338287,0.9743204712867737,0.1818181872367859
f60_a3_p08_s01,pku_round0_00209,0.25,0.75,0.25396825396825395,16.0,10.0,0.5678974986076355,0.9246648550033569,0.9138997793197632,0.9653239250183105,0.6524803042411804,0.9140384793281555,0.9025324583053589,0.9569666385650635,0.0,0.8,0.0027194605208933353,0.01233883760869503,0.968758225440979,0.1515151411294937
f60_a3_p08_s02,pku_round0_00209,0.25,0.75,0.5079365079365079,32.0,10.0,2.88757586479187,0.2747858464717865,0.0641002207994461,0.7932964563369751,3.124591112136841,0.24860939383506775,0.056498944759368896,0.7362957000732422,1.0,0.9,0.022989846765995026,0.13219328224658966,0.9545736908912659,0.16363635659217834
f60_a3_p08_s03,pku_round0_00209,0.25,0.75,0.746031746031746,47.0,10.0,1.770928144454956,0.48397883772850037,0.1949818730354309,0.9304534196853638,1.746177315711975,0.5365826487541199,0.2947259247303009,0.920320987701416,0.0,0.8,0.01075184065848589,0.10129966586828232,0.9476761221885681,0.10606060177087784
f60_a3_p08_s04,pku_round0_00209,0.25,0.75,1.0,63.0,10.0,1.327742576599121,0.7847723960876465,0.7531313300132751,0.9223132729530334,1.6169971227645874,0.7268397808074951,0.6828473210334778,0.8983492255210876,0.0,0.9,0.012091323733329773,0.05093849450349808,0.9747340083122253,0.16363635659217834
f60_a4_p08_s00,pku_round0_00209,0.0,1.0,0.0,0.0,10.0,3.052504062652588,0.3954959511756897,0.317618191242218,0.7468667030334473,3.1669504642486572,0.33171728253364563,0.24031956493854523,0.7558348774909973,0.0,0.9,0.027008429169654846,0.17892986536026,0.974223792552948,0.1818181872367859
f60_a4_p08_s01,pku_round0_00209,0.0,1.0,0.25396825396825395,16.0,10.0,0.5678974986076355,0.9246648550033569,0.9138997793197632,0.9653239250183105,0.6976292133331299,0.9067988991737366,0.8941637277603149,0.954115092754364,0.0,0.8,0.0032752088736742735,0.01466053631156683,0.9679601788520813,0.1515151411294937
f60_a4_p08_s02,pku_round0_00209,0.0,1.0,0.5079365079365079,32.0,10.0,2.88757586479187,0.2747858464717865,0.0641002207994461,0.7932964563369751,3.2039992809295654,0.22303113341331482,0.030766278505325317,0.7214392423629761,1.0,0.9,0.026296541094779968,0.14764957129955292,0.9533553123474121,0.1454545557498932
f60_a4_p08_s03,pku_round0_00209,0.0,1.0,0.746031746031746,47.0,10.0,1.770928144454956,0.48397883772850037,0.1949818730354309,0.9304534196853638,1.7805519104003906,0.5318997502326965,0.2921537458896637,0.9152690172195435,0.0,0.8,0.01162075623869896,0.11571318656206131,0.9458338618278503,0.10606060177087784
f60_a4_p08_s04,pku_round0_00209,0.0,1.0,1.0,63.0,10.0,0.5585658550262451,0.8466718792915344,0.7284500002861023,0.9983350038528442,0.6630892753601074,0.8073644042015076,0.6670655012130737,0.9980738162994385,0.0,0.7,0.0019636263605207205,0.008847272023558617,0.9687891602516174,0.1538461595773697
f60_a0_p09_s00,pku_round0_00217,1.0,0.0,0.0,0.0,12.0,3.157860279083252,0.40760472416877747,0.3130328357219696,0.758652925491333,4.5273237228393555,0.12436901032924652,0.01288534700870514,0.5341724157333374,1.0,0.7,0.23447920382022858,2.413456916809082,0.9543773531913757,0.3076923191547394
f60_a0_p09_s01,pku_round0_00217,1.0,0.0,0.25396825396825395,16.0,12.0,0.8174673914909363,0.5886245965957642,0.20259517431259155,0.9975639581680298,0.9580614566802979,0.5438942909240723,0.1582154631614685,0.9969445466995239,0.0,0.6,0.008305065333843231,0.04301804304122925,0.9655414819717407,0.19780220091342926
f60_a0_p09_s02,pku_round0_00217,1.0,0.0,0.5079365079365079,32.0,12.0,2.8289635181427,0.2627983093261719,0.09312297403812408,0.8268741965293884,3.1115503311157227,0.30968162417411804,0.1764892339706421,0.7586572170257568,0.0,0.8,0.07557237148284912,0.3832857608795166,0.9372304081916809,0.28787878155708313
f60_a0_p09_s03,pku_round0_00217,1.0,0.0,0.746031746031746,47.0,12.0,0.03001948446035385,0.9964894652366638,0.9951878190040588,0.9998496174812317,0.06284453719854355,0.9911337494850159,0.9855973124504089,0.9996668696403503,0.0,0.4,0.002318244893103838,0.022614406421780586,0.9450701475143433,0.375
f60_a0_p09_s04,pku_round0_00217,1.0,0.0,1.0,63.0,12.0,0.8749427199363708,0.7496718168258667,0.5925320386886597,0.9908592104911804,1.6143590211868286,0.5944890975952148,0.39222437143325806,0.9370993375778198,0.0,0.9,0.027820538729429245,0.12962305545806885,0.9376199245452881,0.0727272778749466
f60_a1_p09_s00,pku_round0_00217,0.75,0.25,0.0,0.0,12.0,3.157860279083252,0.40760472416877747,0.3130328357219696,0.758652925491333,4.569855690002441,0.12240205705165863,0.012252122163772583,0.5266014933586121,1.0,0.7,0.23615367710590363,2.63956880569458,0.9554858803749084,0.3076923191547394
f60_a1_p09_s01,pku_round0_00217,0.75,0.25,0.25396825396825395,16.0,12.0,0.8174673914909363,0.5886245965957642,0.20259517431259155,0.9975639581680298,0.9610240459442139,0.5374221801757812,0.1442357301712036,0.9967323541641235,0.0,0.6,0.008145693689584732,0.04223785549402237,0.9661860466003418,0.19780220091342926
f60_a1_p09_s02,pku_round0_00217,0.75,0.25,0.5079365079365079,32.0,12.0,2.8289635181427,0.2627983093261719,0.09312297403812408,0.8268741965293884,3.1396045684814453,0.30433160066604614,0.16928528249263763,0.7553614377975464,0.0,0.7,0.09020475298166275,0.5107684135437012,0.9346660375595093,0.2948717772960663
f60_a1_p09_s03,pku_round0_00217,0.75,0.25,0.746031746031746,47.0,12.0,0.03001948446035385,0.9964894652366638,0.9951878190040588,0.9998496174812317,0.06697715073823929,0.9904705286026001,0.9845809936523438,0.9996401071548462,0.0,0.4,0.0025059571489691734,0.02401634305715561,0.944581925868988,0.375
f60_a1_p09_s04,pku_round0_00217,0.75,0.25,1.0,63.0,12.0,0.8749427199363708,0.7496718168258667,0.5925320386886597,0.9908592104911804,1.6123915910720825,0.5982615351676941,0.3978689908981323,0.9361189603805542,0.0,0.9,0.027663489803671837,0.12927338480949402,0.9370862245559692,0.0727272778749466
f60_a2_p09_s00,pku_round0_00217,0.5,0.5,0.0,0.0,12.0,3.157860279083252,0.40760472416877747,0.3130328357219696,0.758652925491333,4.614392280578613,0.12072953581809998,0.012084715068340302,0.5187824964523315,1.0,0.7,0.2366563081741333,2.81831693649292,0.9566614627838135,0.3076923191547394
f60_a2_p09_s01,pku_round0_00217,0.5,0.5,0.25396825396825395,16.0,12.0,0.8174673914909363,0.5886245965957642,0.20259517431259155,0.9975639581680298,0.9641742706298828,0.5342099666595459,0.13721883296966553,0.9964649081230164,0.0,0.6,0.008020488545298576,0.04157010465860367,0.967185914516449,0.19780220091342926
f60_a2_p09_s02,pku_round0_00217,0.5,0.5,0.5079365079365079,32.0,12.0,2.8289635181427,0.2627983093261719,0.09312297403812408,0.8268741965293884,3.1717007160186768,0.2972468435764313,0.1622163951396942,0.7532163858413696,0.0,0.7,0.09968218952417374,0.6425913572311401,0.9324062466621399,0.2948717772960663
f60_a2_p09_s03,pku_round0_00217,0.5,0.5,0.746031746031746,47.0,12.0,0.03001948446035385,0.9964894652366638,0.9951878190040588,0.9998496174812317,0.07153039425611496,0.9897112846374512,0.98334801197052,0.9996140003204346,0.0,0.4,0.0027212239801883698,0.025531914085149765,0.9441511631011963,0.375
f60_a2_p09_s04,pku_round0_00217,0.5,0.5,1.0,63.0,12.0,0.03344649821519852,0.9955293536186218,0.9925527572631836,0.9999505281448364,0.06901716440916061,0.9873844385147095,0.9749550819396973,0.9999861717224121,0.0,0.4,0.0020670199301093817,0.019699592143297195,0.9335824251174927,0.36666667461395264
f60_a3_p09_s00,pku_round0_00217,0.25,0.75,0.0,0.0,12.0,3.157860279083252,0.40760472416877747,0.3130328357219696,0.758652925491333,4.659278392791748,0.11836300045251846,0.011012420058250427,0.5106452107429504,1.0,0.7,0.23707322776317596,2.990438461303711,0.9576167464256287,0.3076923191547394
f60_a3_p09_s01,pku_round0_00217,0.25,0.75,0.25396825396825395,16.0,12.0,0.8174673914909363,0.5886245965957642,0.20259517431259155,0.9975639581680298,0.9685690402984619,0.5241312980651855,0.11593741178512573,0.9961868524551392,0.0,0.6,0.00807408057153225,0.04154729098081589,0.9683843851089478,0.19780220091342926
f60_a3_p09_s02,pku_round0_00217,0.25,0.75,0.5079365079365079,32.0,12.0,2.8289635181427,0.2627983093261719,0.09312297403812408,0.8268741965293884,3.2135472297668457,0.2869807779788971,0.15142065286636353,0.7478258013725281,0.0,0.7,0.10546815395355225,0.780335545539856,0.9301893711090088,0.2948717772960663
f60_a3_p09_s03,pku_round0_00217,0.25,0.75,0.746031746031746,47.0,12.0,0.03001948446035385,0.9964894652366638,0.9951878190040588,0.9998496174812317,0.07795053720474243,0.9886449575424194,0.9816638231277466,0.9995688199996948,0.0,0.4,0.003030088497325778,0.027482513338327408,0.9437234401702881,0.375
f60_a3_p09_s04,pku_round0_00217,0.25,0.75,1.0,63.0,12.0,0.03344649821519852,0.9955293536186218,0.9925527572631836,0.9999505281448364,0.07449683547019958,0.9861542582511902,0.9725202918052673,0.9999841451644897,0.0,0.4,0.0023667337372899055,0.021151384338736534,0.9347618222236633,0.36666667461395264
f60_a4_p09_s00,pku_round0_00217,0.0,1.0,0.0,0.0,12.0,3.157860279083252,0.40760472416877747,0.3130328357219696,0.758652925491333,4.700552940368652,0.11546412855386734,0.009093590080738068,0.503142237663269,1.0,0.7,0.23740580677986145,3.1152892112731934,0.9587082266807556,0.3076923191547394
f60_a4_p09_s01,pku_round0_00217,0.0,1.0,0.25396825396825395,16.0,12.0,3.1783084869384766,0.19500383734703064,0.0015175342559814453,0.7730282545089722,3.619145393371582,0.18976283073425293,0.061362892389297485,0.6962955594062805,0.0,0.7,0.1273244470357895,1.6322903633117676,0.929803729057312,0.28205129504203796
f60_a4_p09_s02,pku_round0_00217,0.0,1.0,0.5079365079365079,32.0,12.0,0.05747846141457558,0.993606686592102,0.9921128749847412,0.9983241558074951,0.2674044072628021,0.9644330739974976,0.9576228857040405,0.9894815683364868,0.0,0.8,0.007407763507217169,0.03799101710319519,0.9559944272041321,0.27272728085517883
f60_a4_p09_s03,pku_round0_00217,0.0,1.0,0.746031746031746,47.0,12.0,0.0024160591419786215,0.999789297580719,0.9996829628944397,0.9999889135360718,0.00022385639022104442,0.9999843835830688,0.9999778866767883,0.9999983906745911,0.0,0.6,6.21534200035967e-05,0.000647891138214618,0.9090500473976135,0.35164836049079895
f60_a4_p09_s04,pku_round0_00217,0.0,1.0,1.0,63.0,12.0,0.75692218542099,0.7287908792495728,0.4846765100955963,0.9923178553581238,1.342693567276001,0.6258535385131836,0.37298583984375,0.9499017000198364,0.0,0.9,0.02035950869321823,0.0955209732055664,0.9443845152854919,0.12727272510528564
