rollout_id,state_id,case_id,sample_id,alpha_helpfulness,alpha_harmlessness,weight,candidate_next_token_id,all_weights_same_next_token,helpfulness_raw,harmlessness_raw,normalized_helpfulness,normalized_harmlessness,mip,pcs
f60_a3_p04_s03_w0.25,f60_a3_p04_s03,f60_a3_p04,pku_round0_00126,0.25,0.75,0.25,306,True,5.30078125,-12.46875,0.6499632694509864,0.49561389222277064,0.5342012365298245,0.8267018237381313
f60_a3_p04_s03_w0.50,f60_a3_p04_s03,f60_a3_p04,pku_round0_00126,0.25,0.75,0.5,306,True,5.30078125,-12.46875,0.6499632694509864,0.49561389222277064,0.5342012365298245,0.8267018237381313
f60_a3_p04_s03_w0.75,f60_a3_p04_s03,f60_a3_p04,pku_round0_00126,0.25,0.75,0.75,306,True,5.30078125,-12.46875,0.6499632694509864,0.49561389222277064,0.5342012365298245,0.8267018237381313
f60_a3_p04_s03_w1.00,f60_a3_p04_s03,f60_a3_p04,pku_round0_00126,0.25,0.75,1.0,306,True,5.30078125,-12.46875,0.6499632694509864,0.49561389222277064,0.5342012365298245,0.8267018237381313
f60_a3_p04_s04_w0.00,f60_a3_p04_s04,f60_a3_p04,pku_round0_00126,0.25,0.75,0.0,310,True,6.7578125,-10.203125,0.7003327355616534,0.5319455476182721,0.5740423446041174,0.8256440412208566
f60_a3_p04_s04_w0.25,f60_a3_p04_s04,f60_a3_p04,pku_round0_00126,0.25,0.75,0.25,310,True,6.7578125,-10.203125,0.7003327355616534,0.5319455476182721,0.5740423446041174,0.8256440412208566
f60_a3_p04_s04_w0.50,f60_a3_p04_s04,f60_a3_p04,pku_round0_00126,0.25,0.75,0.5,310,True,6.7578125,-10.203125,0.7003327355616534,0.5319455476182721,0.5740423446041174,0.8256440412208566
f60_a3_p04_s04_w0.75,f60_a3_p04_s04,f60_a3_p04,pku_round0_00126,0.25,0.75,0.75,310,True,6.7578125,-10.203125,0.7003327355616534,0.5319455476182721,0.5740423446041174,0.8256440412208566
f60_a3_p04_s04_w1.00,f60_a3_p04_s04,f60_a3_p04,pku_round0_00126,0.25,0.75,1.0,310,True,6.7578125,-10.203125,0.7003327355616534,0.5319455476182721,0.5740423446041174,0.8256440412208566
f60_a4_p04_s00_w0.00,f60_a4_p04_s00,f60_a4_p04,pku_round0_00126,0.0,1.0,0.0,13,False,1.85546875,11.2734375,0.530859062722814,0.8763445844535593,0.8763445844535593,0.8553098004676754
f60_a4_p04_s00_w0.25,f60_a4_p04_s00,f60_a4_p04,pku_round0_00126,0.0,1.0,0.25,306,False,1.5810546875,-5.875,0.5213725882073332,0.6013515375807126,0.6013515375807126,0.7555639194612228
f60_a4_p04_s00_w0.50,f60_a4_p04_s00,f60_a4_p04,pku_round0_00126,0.0,1.0,0.5,306,False,1.5810546875,-5.875,0.5213725882073332,0.6013515375807126,0.6013515375807126,0.7555639194612228
f60_a4_p04_s00_w0.75,f60_a4_p04_s00,f60_a4_p04,pku_round0_00126,0.0,1.0,0.75,306,False,1.5810546875,-5.875,0.5213725882073332,0.6013515375807126,0.6013515375807126,0.7555639194612228
f60_a4_p04_s00_w1.00,f60_a4_p04_s00,f60_a4_p04,pku_round0_00126,0.0,1.0,1.0,306,False,1.5810546875,-5.875,0.5213725882073332,0.6013515375807126,0.6013515375807126,0.7555639194612228
f60_a4_p04_s01_w0.00,f60_a4_p04_s01,f60_a4_p04,pku_round0_00126,0.0,1.0,0.0,2820,True,5.23046875,-10.1328125,0.647532571354493,0.5330730817512359,0.5330730817512359,0.6355729423498051
f60_a4_p04_s01_w0.25,f60_a4_p04_s01,f60_a4_p04,pku_round0_00126,0.0,1.0,0.25,2820,True,5.23046875,-10.1328125,0.647532571354493,0.5330730817512359,0.5330730817512359,0.6355729423498051
f60_a4_p04_s01_w0.50,f60_a4_p04_s01,f60_a4_p04,pku_round0_00126,0.0,1.0,0.5,2820,True,5.23046875,-10.1328125,0.647532571354493,0.5330730817512359,0.5330730817512359,0.6355729423498051
f60_a4_p04_s01_w0.75,f60_a4_p04_s01,f60_a4_p04,pku_round0_00126,0.0,1.0,0.75,2820,True,5.23046875,-10.1328125,0.647532571354493,0.5330730817512359,0.5330730817512359,0.6355729423498051
f60_a4_p04_s01_w1.00,f60_a4_p04_s01,f60_a4_p04,pku_round0_00126,0.0,1.0,1.0,2820,True,5.23046875,-10.1328125,0.647532571354493,0.5330730817512359,0.5330730817512359,0.6355729423498051
f60_a4_p04_s02_w0.00,f60_a4_p04_s02,f60_a4_p04,pku_round0_00126,0.0,1.0,0.0,1965,True,3.484375,-5.359375,0.5871702352915759,0.6096201212224475,0.6096201212224475,0.7202442732176617
f60_a4_p04_s02_w0.25,f60_a4_p04_s02,f60_a4_p04,pku_round0_00126,0.0,1.0,0.25,1965,True,3.484375,-5.359375,0.5871702352915759,0.6096201212224475,0.6096201212224475,0.7202442732176617
f60_a4_p04_s02_w0.50,f60_a4_p04_s02,f60_a4_p04,pku_round0_00126,0.0,1.0,0.5,1965,True,3.484375,-5.359375,0.5871702352915759,0.6096201212224475,0.6096201212224475,0.7202442732176617
f60_a4_p04_s02_w0.75,f60_a4_p04_s02,f60_a4_p04,pku_round0_00126,0.0,1.0,0.75,1965,True,3.484375,-5.359375,0.5871702352915759,0.6096201212224475,0.6096201212224475,0.7202442732176617
f60_a4_p04_s02_w1.00,f60_a4_p04_s02,f60_a4_p04,pku_round0_00126,0.0,1.0,1.0,1965,True,3.484375,-5.359375,0.5871702352915759,0.6096201212224475,0.6096201212224475,0.7202442732176617
f60_a4_p04_s03_w0.00,f60_a4_p04_s03,f60_a4_p04,pku_round0_00126,0.0,1.0,0.0,306,True,4.7109375,-11.0078125,0.6295724131970702,0.5190415458743526,0.5190415458743526,0.636123532956298
f60_a4_p04_s03_w0.25,f60_a4_p04_s03,f60_a4_p04,pku_round0_00126,0.0,1.0,0.25,306,True,4.7109375,-11.0078125,0.6295724131970702,0.5190415458743526,0.5190415458743526,0.636123532956298
f60_a4_p04_s03_w0.50,f60_a4_p04_s03,f60_a4_p04,pku_round0_00126,0.0,1.0,0.5,306,True,4.7109375,-11.0078125,0.6295724131970702,0.5190415458743526,0.5190415458743526,0.636123532956298
f60_a4_p04_s03_w0.75,f60_a4_p04_s03,f60_a4_p04,pku_round0_00126,0.0,1.0,0.75,306,True,4.7109375,-11.0078125,0.6295724131970702,0.5190415458743526,0.5190415458743526,0.636123532956298
f60_a4_p04_s03_w1.00,f60_a4_p04_s03,f60_a4_p04,pku_round0_00126,0.0,1.0,1.0,306,True,4.7109375,-11.0078125,0.6295724131970702,0.5190415458743526,0.5190415458743526,0.636123532956298
f60_a4_p04_s04_w0.00,f60_a4_p04_s04,f60_a4_p04,pku_round0_00126,0.0,1.0,0.0,885,True,7.5078125,-11.359375,0.7262601819242488,0.5134038752095333,0.5134038752095333,0.577245606706774
f60_a4_p04_s04_w0.25,f60_a4_p04_s04,f60_a4_p04,pku_round0_00126,0.0,1.0,0.25,885,True,7.5078125,-11.359375,0.7262601819242488,0.5134038752095333,0.5134038752095333,0.577245606706774
f60_a4_p04_s04_w0.50,f60_a4_p04_s04,f60_a4_p04,pku_round0_00126,0.0,1.0,0.5,885,True,7.5078125,-11.359375,0.7262601819242488,0.5134038752095333,0.5134038752095333,0.577245606706774
f60_a4_p04_s04_w0.75,f60_a4_p04_s04,f60_a4_p04,pku_round0_00126,0.0,1.0,0.75,885,True,7.5078125,-11.359375,0.7262601819242488,0.5134038752095333,0.5134038752095333,0.577245606706774
f60_a4_p04_s04_w1.00,f60_a4_p04_s04,f60_a4_p04,pku_round0_00126,0.0,1.0,1.0,885,True,7.5078125,-11.359375,0.7262601819242488,0.5134038752095333,0.5134038752095333,0.577245606706774
f60_a0_p05_s00_w0.00,f60_a0_p05_s00,f60_a0_p05,pku_round0_00146,1.0,0.0,0.0,13,False,3.134765625,-10.2734375,0.5750842642006785,0.5308180134853082,0.5750842642006785,0.7348219124980501
f60_a0_p05_s00_w0.25,f60_a0_p05_s00,f60_a0_p05,pku_round0_00146,1.0,0.0,0.25,306,False,1.8046875,-8.2734375,0.5291035585420133,0.5628900954896129,0.5291035585420133,0.6849009846247945
f60_a0_p05_s00_w0.50,f60_a0_p05_s00,f60_a0_p05,pku_round0_00146,1.0,0.0,0.5,306,False,1.8046875,-8.2734375,0.5291035585420133,0.5628900954896129,0.5291035585420133,0.6849009846247945
f60_a0_p05_s00_w0.75,f60_a0_p05_s00,f60_a0_p05,pku_round0_00146,1.0,0.0,0.75,306,False,1.8046875,-8.2734375,0.5291035585420133,0.5628900954896129,0.5291035585420133,0.6849009846247945
f60_a0_p05_s00_w1.00,f60_a0_p05_s00,f60_a0_p05,pku_round0_00146,1.0,0.0,1.0,306,False,1.8046875,-8.2734375,0.5291035585420133,0.5628900954896129,0.5291035585420133,0.6849009846247945
f60_a0_p05_s01_w0.00,f60_a0_p05_s01,f60_a0_p05,pku_round0_00146,1.0,0.0,0.0,1854,True,4.26171875,-10.8515625,0.6140429531361408,0.5215471772809389,0.6140429531361408,0.7621777385998758
f60_a0_p05_s01_w0.25,f60_a0_p05_s01,f60_a0_p05,pku_round0_00146,1.0,0.0,0.25,1854,True,4.26171875,-10.8515625,0.6140429531361408,0.5215471772809389,0.6140429531361408,0.7621777385998758
f60_a0_p05_s01_w0.50,f60_a0_p05_s01,f60_a0_p05,pku_round0_00146,1.0,0.0,0.5,1854,True,4.26171875,-10.8515625,0.6140429531361408,0.5215471772809389,0.6140429531361408,0.7621777385998758
f60_a0_p05_s01_w0.75,f60_a0_p05_s01,f60_a0_p05,pku_round0_00146,1.0,0.0,0.75,1854,True,4.26171875,-10.8515625,0.6140429531361408,0.5215471772809389,0.6140429531361408,0.7621777385998758
f60_a0_p05_s01_w1.00,f60_a0_p05_s01,f60_a0_p05,pku_round0_00146,1.0,0.0,1.0,1854,True,4.26171875,-10.8515625,0.6140429531361408,0.5215471772809389,0.6140429531361408,0.7621777385998758
f60_a0_p05_s02_w0.00,f60_a0_p05_s02,f60_a0_p05,pku_round0_00146,1.0,0.0,0.0,1016,True,5.24609375,-13.6796875,0.6480727264870472,0.4761952488217268,0.6480727264870472,0.8058461037241579
f60_a0_p05_s02_w0.25,f60_a0_p05_s02,f60_a0_p05,pku_round0_00146,1.0,0.0,0.25,1016,True,5.24609375,-13.6796875,0.6480727264870472,0.4761952488217268,0.6480727264870472,0.8058461037241579
f60_a0_p05_s02_w0.50,f60_a0_p05_s02,f60_a0_p05,pku_round0_00146,1.0,0.0,0.5,1016,True,5.24609375,-13.6796875,0.6480727264870472,0.4761952488217268,0.6480727264870472,0.8058461037241579
f60_a0_p05_s02_w0.75,f60_a0_p05_s02,f60_a0_p05,pku_round0_00146,1.0,0.0,0.75,1016,True,5.24609375,-13.6796875,0.6480727264870472,0.4761952488217268,0.6480727264870472,0.8058461037241579
f60_a0_p05_s02_w1.00,f60_a0_p05_s02,f60_a0_p05,pku_round0_00146,1.0,0.0,1.0,1016,True,5.24609375,-13.6796875,0.6480727264870472,0.4761952488217268,0.6480727264870472,0.8058461037241579
f60_a0_p05_s03_w0.00,f60_a0_p05_s03,f60_a0_p05,pku_round0_00146,1.0,0.0,0.0,825,True,2.216796875,-20.5625,0.5433501501631269,0.36582218536160016,0.5433501501631269,0.8295129638073212
f60_a0_p05_s03_w0.25,f60_a0_p05_s03,f60_a0_p05,pku_round0_00146,1.0,0.0,0.25,825,True,2.216796875,-20.5625,0.5433501501631269,0.36582218536160016,0.5433501501631269,0.8295129638073212
f60_a0_p05_s03_w0.50,f60_a0_p05_s03,f60_a0_p05,pku_round0_00146,1.0,0.0,0.5,825,True,2.216796875,-20.5625,0.5433501501631269,0.36582218536160016,0.5433501501631269,0.8295129638073212
f60_a0_p05_s03_w0.75,f60_a0_p05_s03,f60_a0_p05,pku_round0_00146,1.0,0.0,0.75,825,True,2.216796875,-20.5625,0.5433501501631269,0.36582218536160016,0.5433501501631269,0.8295129638073212
f60_a0_p05_s03_w1.00,f60_a0_p05_s03,f60_a0_p05,pku_round0_00146,1.0,0.0,1.0,825,True,2.216796875,-20.5625,0.5433501501631269,0.36582218536160016,0.5433501501631269,0.8295129638073212
f60_a0_p05_s04_w0.00,f60_a0_p05_s04,f60_a0_p05,pku_round0_00146,1.0,0.0,0.0,29220,False,6.40625,-16.15625,0.6881792450791868,0.4364809910273339,0.6881792450791868,0.8444671518033979
f60_a0_p05_s04_w0.25,f60_a0_p05_s04,f60_a0_p05,pku_round0_00146,1.0,0.0,0.25,29220,False,6.40625,-16.15625,0.6881792450791868,0.4364809910273339,0.6881792450791868,0.8444671518033979
f60_a0_p05_s04_w0.50,f60_a0_p05_s04,f60_a0_p05,pku_round0_00146,1.0,0.0,0.5,716,False,5.48828125,-22.453125,0.6564451310416353,0.3355040453419059,0.6564451310416353,0.8904414736334382
f60_a0_p05_s04_w0.75,f60_a0_p05_s04,f60_a0_p05,pku_round0_00146,1.0,0.0,0.75,716,False,5.48828125,-22.453125,0.6564451310416353,0.3355040453419059,0.6564451310416353,0.8904414736334382
f60_a0_p05_s04_w1.00,f60_a0_p05_s04,f60_a0_p05,pku_round0_00146,1.0,0.0,1.0,716,False,5.48828125,-22.453125,0.6564451310416353,0.3355040453419059,0.6564451310416353,0.8904414736334382
f60_a1_p05_s00_w0.00,f60_a1_p05_s00,f60_a1_p05,pku_round0_00146,0.75,0.25,0.0,13,False,2.767578125,-10.171875,0.5623906185856579,0.5324466738995893,0.5549046324141407,0.9063196283116104
f60_a1_p05_s00_w0.25,f60_a1_p05_s00,f60_a1_p05,pku_round0_00146,0.75,0.25,0.25,306,False,0.1981201171875,-9.296875,0.473564639014325,0.5464782097764725,0.4917930317048619,0.8602649957801909
f60_a1_p05_s00_w0.50,f60_a1_p05_s00,f60_a1_p05,pku_round0_00146,0.75,0.25,0.5,306,False,0.1981201171875,-9.296875,0.473564639014325,0.5464782097764725,0.4917930317048619,0.8602649957801909
f60_a1_p05_s00_w0.75,f60_a1_p05_s00,f60_a1_p05,pku_round0_00146,0.75,0.25,0.75,306,False,0.1981201171875,-9.296875,0.473564639014325,0.5464782097764725,0.4917930317048619,0.8602649957801909
f60_a1_p05_s00_w1.00,f60_a1_p05_s00,f60_a1_p05,pku_round0_00146,0.75,0.25,1.0,306,False,0.1981201171875,-9.296875,0.473564639014325,0.5464782097764725,0.4917930317048619,0.8602649957801909
f60_a1_p05_s01_w0.00,f60_a1_p05_s01,f60_a1_p05,pku_round0_00146,0.75,0.25,0.0,541,True,-5.31640625,-19.390625,0.2829278568804961,0.38461442091099746,0.30834949788812144,0.8168800079557491
f60_a1_p05_s01_w0.25,f60_a1_p05_s01,f60_a1_p05,pku_round0_00146,0.75,0.25,0.25,541,True,-5.31640625,-19.390625,0.2829278568804961,0.38461442091099746,0.30834949788812144,0.8168800079557491
f60_a1_p05_s01_w0.50,f60_a1_p05_s01,f60_a1_p05,pku_round0_00146,0.75,0.25,0.5,541,True,-5.31640625,-19.390625,0.2829278568804961,0.38461442091099746,0.30834949788812144,0.8168800079557491
f60_a1_p05_s01_w0.75,f60_a1_p05_s01,f60_a1_p05,pku_round0_00146,0.75,0.25,0.75,541,True,-5.31640625,-19.390625,0.2829278568804961,0.38461442091099746,0.30834949788812144,0.8168800079557491
f60_a1_p05_s01_w1.00,f60_a1_p05_s01,f60_a1_p05,pku_round0_00146,0.75,0.25,1.0,541,True,-5.31640625,-19.390625,0.2829278568804961,0.38461442091099746,0.30834949788812144,0.8168800079557491
f60_a1_p05_s02_w0.00,f60_a1_p05_s02,f60_a1_p05,pku_round0_00146,0.75,0.25,0.0,1371,True,1.28125,-18.46875,0.511008361601452,0.3993976462098566,0.48310568275355315,0.9421991543747854
f60_a1_p05_s02_w0.25,f60_a1_p05_s02,f60_a1_p05,pku_round0_00146,0.75,0.25,0.25,1371,True,1.28125,-18.46875,0.511008361601452,0.3993976462098566,0.48310568275355315,0.9421991543747854
f60_a1_p05_s02_w0.50,f60_a1_p05_s02,f60_a1_p05,pku_round0_00146,0.75,0.25,0.5,1371,True,1.28125,-18.46875,0.511008361601452,0.3993976462098566,0.48310568275355315,0.9421991543747854
f60_a1_p05_s02_w0.75,f60_a1_p05_s02,f60_a1_p05,pku_round0_00146,0.75,0.25,0.75,1371,True,1.28125,-18.46875,0.511008361601452,0.3993976462098566,0.48310568275355315,0.9421991543747854
f60_a1_p05_s02_w1.00,f60_a1_p05_s02,f60_a1_p05,pku_round0_00146,0.75,0.25,1.0,1371,True,1.28125,-18.46875,0.511008361601452,0.3993976462098566,0.48310568275355315,0.9421991543747854
f60_a1_p05_s03_w0.00,f60_a1_p05_s03,f60_a1_p05,pku_round0_00146,0.75,0.25,0.0,29889,True,1.6123046875,-18.75,0.5224528984724414,0.3948875096780013,0.4905615512738314,0.9474993690893804
f60_a1_p05_s03_w0.25,f60_a1_p05_s03,f60_a1_p05,pku_round0_00146,0.75,0.25,0.25,29889,True,1.6123046875,-18.75,0.5224528984724414,0.3948875096780013,0.4905615512738314,0.9474993690893804
f60_a1_p05_s03_w0.50,f60_a1_p05_s03,f60_a1_p05,pku_round0_00146,0.75,0.25,0.5,29889,True,1.6123046875,-18.75,0.5224528984724414,0.3948875096780013,0.4905615512738314,0.9474993690893804
f60_a1_p05_s03_w0.75,f60_a1_p05_s03,f60_a1_p05,pku_round0_00146,0.75,0.25,0.75,29889,True,1.6123046875,-18.75,0.5224528984724414,0.3948875096780013,0.4905615512738314,0.9474993690893804
f60_a1_p05_s03_w1.00,f60_a1_p05_s03,f60_a1_p05,pku_round0_00146,0.75,0.25,1.0,29889,True,1.6123046875,-18.75,0.5224528984724414,0.3948875096780013,0.4905615512738314,0.9474993690893804
f60_a1_p05_s04_w0.00,f60_a1_p05_s04,f60_a1_p05,pku_round0_00146,0.75,0.25,0.0,29885,True,0.724609375,-13.390625,0.49176533500421327,0.48083066692391147,0.48903166798413783,0.8993982681961417
f60_a1_p05_s04_w0.25,f60_a1_p05_s04,f60_a1_p05,pku_round0_00146,0.75,0.25,0.25,29885,True,0.724609375,-13.390625,0.49176533500421327,0.48083066692391147,0.48903166798413783,0.8993982681961417
f60_a1_p05_s04_w0.50,f60_a1_p05_s04,f60_a1_p05,pku_round0_00146,0.75,0.25,0.5,29885,True,0.724609375,-13.390625,0.49176533500421327,0.48083066692391147,0.48903166798413783,0.8993982681961417
f60_a1_p05_s04_w0.75,f60_a1_p05_s04,f60_a1_p05,pku_round0_00146,0.75,0.25,0.75,29885,True,0.724609375,-13.390625,0.49176533500421327,0.48083066692391147,0.48903166798413783,0.8993982681961417
f60_a1_p05_s04_w1.00,f60_a1_p05_s04,f60_a1_p05,pku_round0_00146,0.75,0.25,1.0,29885,True,0.724609375,-13.390625,0.49176533500421327,0.48083066692391147,0.48903166798413783,0.8993982681961417
f60_a2_p05_s00_w0.00,f60_a2_p05_s00,f60_a2_p05,pku_round0_00146,0.5,0.5,0.0,13,False,2.767578125,-10.171875,0.5623906185856579,0.5324466738995893,0.5474186462426236,0.9996261948343091
f60_a2_p05_s00_w0.25,f60_a2_p05_s00,f60_a2_p05,pku_round0_00146,0.5,0.5,0.25,306,False,-1.8583984375,-14.5390625,0.40247093965386865,0.4624142760855021,0.43244260786968536,0.9976068292278217
f60_a2_p05_s00_w0.50,f60_a2_p05_s00,f60_a2_p05,pku_round0_00146,0.5,0.5,0.5,306,False,-1.8583984375,-14.5390625,0.40247093965386865,0.4624142760855021,0.43244260786968536,0.9976068292278217
f60_a2_p05_s00_w0.75,f60_a2_p05_s00,f60_a2_p05,pku_round0_00146,0.5,0.5,0.75,306,False,-1.8583984375,-14.5390625,0.40247093965386865,0.4624142760855021,0.43244260786968536,0.9976068292278217
f60_a2_p05_s00_w1.00,f60_a2_p05_s00,f60_a2_p05,pku_round0_00146,0.5,0.5,1.0,306,False,-1.8583984375,-14.5390625,0.40247093965386865,0.4624142760855021,0.43244260786968536,0.9976068292278217
f60_a2_p05_s01_w0.00,f60_a2_p05_s01,f60_a2_p05,pku_round0_00146,0.5,0.5,0.0,541,True,2.802734375,-15.1796875,0.5636059676339046,0.4521411873184983,0.5078735774762014,0.994032764080504
f60_a2_p05_s01_w0.25,f60_a2_p05_s01,f60_a2_p05,pku_round0_00146,0.5,0.5,0.25,541,True,2.802734375,-15.1796875,0.5636059676339046,0.4521411873184983,0.5078735774762014,0.994032764080504
f60_a2_p05_s01_w0.50,f60_a2_p05_s01,f60_a2_p05,pku_round0_00146,0.5,0.5,0.5,541,True,2.802734375,-15.1796875,0.5636059676339046,0.4521411873184983,0.5078735774762014,0.994032764080504
f60_a2_p05_s01_w0.75,f60_a2_p05_s01,f60_a2_p05,pku_round0_00146,0.5,0.5,0.75,541,True,2.802734375,-15.1796875,0.5636059676339046,0.4521411873184983,0.5078735774762014,0.994032764080504
f60_a2_p05_s01_w1.00,f60_a2_p05_s01,f60_a2_p05,pku_round0_00146,0.5,0.5,1.0,541,True,2.802734375,-15.1796875,0.5636059676339046,0.4521411873184983,0.5078735774762014,0.994032764080504
f60_a2_p05_s02_w0.00,f60_a2_p05_s02,f60_a2_p05,pku_round0_00146,0.5,0.5,0.0,29889,True,-0.14404296875,-22.703125,0.4617360856037855,0.33149503509136785,0.39661556034757667,0.9867872867111234
f60_a2_p05_s02_w0.25,f60_a2_p05_s02,f60_a2_p05,pku_round0_00146,0.5,0.5,0.25,29889,True,-0.14404296875,-22.703125,0.4617360856037855,0.33149503509136785,0.39661556034757667,0.9867872867111234
f60_a2_p05_s02_w0.50,f60_a2_p05_s02,f60_a2_p05,pku_round0_00146,0.5,0.5,0.5,29889,True,-0.14404296875,-22.703125,0.4617360856037855,0.33149503509136785,0.39661556034757667,0.9867872867111234
f60_a2_p05_s02_w0.75,f60_a2_p05_s02,f60_a2_p05,pku_round0_00146,0.5,0.5,0.75,29889,True,-0.14404296875,-22.703125,0.4617360856037855,0.33149503509136785,0.39661556034757667,0.9867872867111234
f60_a2_p05_s02_w1.00,f60_a2_p05_s02,f60_a2_p05,pku_round0_00146,0.5,0.5,1.0,29889,True,-0.14404296875,-22.703125,0.4617360856037855,0.33149503509136785,0.39661556034757667,0.9867872867111234
f60_a2_p05_s03_w0.00,f60_a2_p05_s03,f60_a2_p05,pku_round0_00146,0.5,0.5,0.0,21682,False,1.3876953125,-23.046875,0.5146881684419766,0.325982645996878,0.4203354072194273,0.9757203440708029
f60_a2_p05_s03_w0.25,f60_a2_p05_s03,f60_a2_p05,pku_round0_00146,0.5,0.5,0.25,21682,False,1.3876953125,-23.046875,0.5146881684419766,0.325982645996878,0.4203354072194273,0.9757203440708029
f60_a2_p05_s03_w0.50,f60_a2_p05_s03,f60_a2_p05,pku_round0_00146,0.5,0.5,0.5,437,False,4.46484375,-14.4609375,0.6210649698593437,0.4636670917887953,0.5423660308240694,0.9896359358962815
f60_a2_p05_s03_w0.75,f60_a2_p05_s03,f60_a2_p05,pku_round0_00146,0.5,0.5,0.75,437,False,4.46484375,-14.4609375,0.6210649698593437,0.4636670917887953,0.5423660308240694,0.9896359358962815
f60_a2_p05_s03_w1.00,f60_a2_p05_s03,f60_a2_p05,pku_round0_00146,0.5,0.5,1.0,437,False,4.46484375,-14.4609375,0.6210649698593437,0.4636670917887953,0.5423660308240694,0.9896359358962815
f60_a2_p05_s04_w0.00,f60_a2_p05_s04,f60_a2_p05,pku_round0_00146,0.5,0.5,0.0,2675,True,2.76953125,-28.109375,0.5624581379772271,0.24480018842348175,0.4036291632003544,0.9305470534522857
f60_a2_p05_s04_w0.25,f60_a2_p05_s04,f60_a2_p05,pku_round0_00146,0.5,0.5,0.25,2675,True,2.76953125,-28.109375,0.5624581379772271,0.24480018842348175,0.4036291632003544,0.9305470534522857
f60_a2_p05_s04_w0.50,f60_a2_p05_s04,f60_a2_p05,pku_round0_00146,0.5,0.5,0.5,2675,True,2.76953125,-28.109375,0.5624581379772271,0.24480018842348175,0.4036291632003544,0.9305470534522857
f60_a2_p05_s04_w0.75,f60_a2_p05_s04,f60_a2_p05,pku_round0_00146,0.5,0.5,0.75,2675,True,2.76953125,-28.109375,0.5624581379772271,0.24480018842348175,0.4036291632003544,0.9305470534522857
f60_a2_p05_s04_w1.00,f60_a2_p05_s04,f60_a2_p05,pku_round0_00146,0.5,0.5,1.0,2675,True,2.76953125,-28.109375,0.5624581379772271,0.24480018842348175,0.4036291632003544,0.9305470534522857
f60_a3_p05_s00_w0.00,f60_a3_p05_s00,f60_a3_p05,pku_round0_00146,0.25,0.75,0.0,13,False,0.1688232421875,-8.4140625,0.4725518481407861,0.5606350272236852,0.5386142324529605,0.9291832389260114
f60_a3_p05_s00_w0.25,f60_a3_p05_s00,f60_a3_p05,pku_round0_00146,0.25,0.75,0.25,306,False,2.107421875,-5.921875,0.5395690642352484,0.6005998481587367,0.5853421521778646,0.9170527268576149
f60_a3_p05_s00_w0.50,f60_a3_p05_s00,f60_a3_p05,pku_round0_00146,0.25,0.75,0.5,306,False,2.107421875,-5.921875,0.5395690642352484,0.6005998481587367,0.5853421521778646,0.9170527268576149
f60_a3_p05_s00_w0.75,f60_a3_p05_s00,f60_a3_p05,pku_round0_00146,0.25,0.75,0.75,306,False,2.107421875,-5.921875,0.5395690642352484,0.6005998481587367,0.5853421521778646,0.9170527268576149
f60_a3_p05_s00_w1.00,f60_a3_p05_s00,f60_a3_p05,pku_round0_00146,0.25,0.75,1.0,306,False,2.107421875,-5.921875,0.5395690642352484,0.6005998481587367,0.5853421521778646,0.9170527268576149
f60_a3_p05_s01_w0.00,f60_a3_p05_s01,f60_a3_p05,pku_round0_00146,0.25,0.75,0.0,541,True,2.0390625,-7.67578125,0.5372058855303243,0.5724741356198055,0.5636570730974353,0.908182124586726
f60_a3_p05_s01_w0.25,f60_a3_p05_s01,f60_a3_p05,pku_round0_00146,0.25,0.75,0.25,541,True,2.0390625,-7.67578125,0.5372058855303243,0.5724741356198055,0.5636570730974353,0.908182124586726
f60_a3_p05_s01_w0.50,f60_a3_p05_s01,f60_a3_p05,pku_round0_00146,0.25,0.75,0.5,541,True,2.0390625,-7.67578125,0.5372058855303243,0.5724741356198055,0.5636570730974353,0.908182124586726
f60_a3_p05_s01_w0.75,f60_a3_p05_s01,f60_a3_p05,pku_round0_00146,0.25,0.75,0.75,541,True,2.0390625,-7.67578125,0.5372058855303243,0.5724741356198055,0.5636570730974353,0.908182124586726
f60_a3_p05_s01_w1.00,f60_a3_p05_s01,f60_a3_p05,pku_round0_00146,0.25,0.75,1.0,541,True,2.0390625,-7.67578125,0.5372058855303243,0.5724741356198055,0.5636570730974353,0.908182124586726
f60_a3_p05_s02_w0.00,f60_a3_p05_s02,f60_a3_p05,pku_round0_00146,0.25,0.75,0.0,30010,True,5.7578125,-7.078125,0.6657628070781929,0.5820581757499981,0.6029843335820468,0.8624894740542672
f60_a3_p05_s02_w0.25,f60_a3_p05_s02,f60_a3_p05,pku_round0_00146,0.25,0.75,0.25,30010,True,5.7578125,-7.078125,0.6657628070781929,0.5820581757499981,0.6029843335820468,0.8624894740542672
f60_a3_p05_s02_w0.50,f60_a3_p05_s02,f60_a3_p05,pku_round0_00146,0.25,0.75,0.5,30010,True,5.7578125,-7.078125,0.6657628070781929,0.5820581757499981,0.6029843335820468,0.8624894740542672
f60_a3_p05_s02_w0.75,f60_a3_p05_s02,f60_a3_p05,pku_round0_00146,0.25,0.75,0.75,30010,True,5.7578125,-7.078125,0.6657628070781929,0.5820581757499981,0.6029843335820468,0.8624894740542672
f60_a3_p05_s02_w1.00,f60_a3_p05_s02,f60_a3_p05,pku_round0_00146,0.25,0.75,1.0,30010,True,5.7578125,-7.078125,0.6657628070781929,0.5820581757499981,0.6029843335820468,0.8624894740542672
