case_id,sample_id,alpha,prefix_type,response_index,position,lambda,loss,gradient,objective_weight,weighted_gradient,base_guide_js
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,38,2.0,0.21360966563224792,0.022033005952835083,1.0,0.022033005952835083,0.027572277933359146
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,39,0.01,0.1000019833445549,-0.14892512559890747,1.0,-0.14892512559890747,0.009796347469091415
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,39,0.1,0.09013593941926956,-0.08426675200462341,1.0,-0.08426675200462341,0.009796347469091415
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,39,0.5,0.07232137024402618,-0.023949474096298218,1.0,-0.023949474096298218,0.009796347469091415
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,39,1.0,0.0646565854549408,-0.009844169020652771,1.0,-0.009844169020652771,0.009796347469091415
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,39,2.0,0.05889720469713211,-0.003373071551322937,1.0,-0.003373071551322937,0.009796347469091415
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,40,0.01,11.552886962890625,-3.929250717163086,1.0,-3.929250717163086,0.33469080924987793
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,40,0.1,11.243083953857422,-3.011507987976074,1.0,-3.011507987976074,0.33469080924987793
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,40,0.5,10.483611106872559,-1.1720409393310547,1.0,-1.1720409393310547,0.33469080924987793
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,40,1.0,10.099063873291016,-0.4949204921722412,1.0,-0.4949204921722412,0.33469080924987793
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,40,2.0,9.823500633239746,-0.14736506342887878,1.0,-0.14736506342887878,0.33469080924987793
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,41,0.01,1.230961561203003,-0.8662257194519043,1.0,-0.8662257194519043,0.05241347849369049
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,41,0.1,1.1644108295440674,-0.6407196521759033,1.0,-0.6407196521759033,0.05241347849369049
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,41,0.5,0.9975981712341309,-0.2733469009399414,1.0,-0.2733469009399414,0.05241347849369049
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,41,1.0,0.9018492102622986,-0.1341683268547058,1.0,-0.1341683268547058,0.05241347849369049
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,41,2.0,0.8179628252983093,-0.05241978168487549,1.0,-0.05241978168487549,0.05241347849369049
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,42,0.01,0.8499596118927002,-0.41550517082214355,1.0,-0.41550517082214355,0.03962378948926926
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,42,0.1,0.8185539841651917,-0.29854488372802734,1.0,-0.29854488372802734,0.03962378948926926
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,42,0.5,0.7439736127853394,-0.11540555953979492,1.0,-0.11540555953979492,0.03962378948926926
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,42,1.0,0.7055543065071106,-0.05063289403915405,1.0,-0.05063289403915405,0.03962378948926926
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,42,2.0,0.6761291027069092,-0.016827315092086792,1.0,-0.016827315092086792,0.03962378948926926
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,43,0.01,3.3717329502105713,-0.6449636220932007,1.0,-0.6449636220932007,0.01536488626152277
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,43,0.1,3.3210480213165283,-0.5023897886276245,1.0,-0.5023897886276245,0.01536488626152277
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,43,0.5,3.1784348487854004,-0.25446468591690063,1.0,-0.25446468591690063,0.01536488626152277
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,43,1.0,3.084643840789795,-0.13824719190597534,1.0,-0.13824719190597534,0.01536488626152277
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,43,2.0,2.9941225051879883,-0.059238165616989136,1.0,-0.059238165616989136,0.01536488626152277
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,44,0.01,0.6278902292251587,0.055704712867736816,1.0,0.055704712867736816,0.01411597803235054
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,44,0.1,0.6351926326751709,0.08976003527641296,1.0,0.08976003527641296,0.01411597803235054
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,44,0.5,0.6658810973167419,0.06238016486167908,1.0,0.06238016486167908,0.01411597803235054
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,44,1.0,0.6907135844230652,0.03942990303039551,1.0,0.03942990303039551,0.01411597803235054
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,44,2.0,0.7185183763504028,0.019576773047447205,1.0,0.019576773047447205,0.01411597803235054
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,45,0.01,0.3007739782333374,0.12743234634399414,1.0,0.12743234634399414,0.02666166052222252
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,45,0.1,0.3126295208930969,0.131663978099823,1.0,0.131663978099823,0.02666166052222252
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,45,0.5,0.35769951343536377,0.09358900785446167,1.0,0.09358900785446167,0.02666166052222252
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,45,1.0,0.39563584327697754,0.061262547969818115,1.0,0.061262547969818115,0.02666166052222252
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,45,2.0,0.43954750895500183,0.03138485550880432,1.0,0.03138485550880432,0.02666166052222252
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,46,0.01,0.003682975424453616,-0.007130809128284454,1.0,-0.007130809128284454,0.0005074567161500454
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,46,0.1,0.0032669526990503073,-0.0030960440635681152,1.0,-0.0030960440635681152,0.0005074567161500454
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,46,0.5,0.0027051304932683706,-0.0006436444818973541,1.0,-0.0006436444818973541,0.0005074567161500454
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,46,1.0,0.0025232164189219475,-0.00019276980310678482,1.0,-0.00019276980310678482,0.0005074567161500454
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,46,2.0,0.002437717281281948,-3.237184137105942e-05,1.0,-3.237184137105942e-05,0.0005074567161500454
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,47,0.01,0.26973867416381836,-0.07397621870040894,1.0,-0.07397621870040894,0.0055962009355425835
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,47,0.1,0.26598355174064636,-0.02573341131210327,1.0,-0.02573341131210327,0.0055962009355425835
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,47,0.5,0.26134026050567627,-0.005108058452606201,1.0,-0.005108058452606201,0.0055962009355425835
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,47,1.0,0.2600356638431549,-0.0011132657527923584,1.0,-0.0011132657527923584,0.0055962009355425835
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,47,2.0,0.25979408621788025,0.00015744566917419434,1.0,0.00015744566917419434,0.0055962009355425835
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,48,0.01,1.4975953102111816,-0.1501096487045288,1.0,-0.1501096487045288,0.04492603987455368
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,48,0.1,1.4865003824234009,-0.10032761096954346,1.0,-0.10032761096954346,0.04492603987455368
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,48,0.5,1.4675896167755127,-0.0156710147857666,1.0,-0.0156710147857666,0.04492603987455368
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,48,1.0,1.466701865196228,0.006279110908508301,1.0,0.006279110908508301,0.04492603987455368
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,48,2.0,1.4761831760406494,0.00993490219116211,1.0,0.00993490219116211,0.04492603987455368
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,49,0.01,6.700558662414551,-0.17989730834960938,1.0,-0.17989730834960938,0.0566113218665123
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,49,0.1,6.687188148498535,-0.12133955955505371,1.0,-0.12133955955505371,0.0566113218665123
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,49,0.5,6.664665699005127,-0.01715242862701416,1.0,-0.01715242862701416,0.0566113218665123
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,49,1.0,6.6646504402160645,0.009761333465576172,1.0,0.009761333465576172,0.0566113218665123
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,49,2.0,6.677906036376953,0.013410687446594238,1.0,0.013410687446594238,0.0566113218665123
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,50,0.01,1.4434456825256348,0.7308571338653564,1.0,0.7308571338653564,0.03824256360530853
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,50,0.1,1.5048902034759521,0.637169361114502,1.0,0.637169361114502,0.03824256360530853
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,50,0.5,1.7003130912780762,0.37372472882270813,1.0,0.37372472882270813,0.03824256360530853
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,50,1.0,1.8445723056793213,0.22272104024887085,1.0,0.22272104024887085,0.03824256360530853
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,50,2.0,1.9975905418395996,0.10516875982284546,1.0,0.10516875982284546,0.03824256360530853
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,51,0.01,0.0006436422117985785,-0.0004887888208031654,1.0,-0.0004887888208031654,4.6421024308074266e-05
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,51,0.1,0.0006073060794733465,-0.00035431282594799995,1.0,-0.00035431282594799995,4.6421024308074266e-05
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,51,0.5,0.0005246216314844787,-0.00012570340186357498,1.0,-0.00012570340186357498,4.6421024308074266e-05
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,51,1.0,0.0004839917819481343,-5.345093086361885e-05,1.0,-5.345093086361885e-05,4.6421024308074266e-05
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,51,2.0,0.0004542034293990582,-1.7758109606802464e-05,1.0,-1.7758109606802464e-05,4.6421024308074266e-05
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,52,0.01,0.000757645582780242,0.0004775039851665497,1.0,0.0004775039851665497,0.0003617817419581115
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,52,0.1,0.0008077934035100043,0.0006115841679275036,1.0,0.0006115841679275036,0.0003617817419581115
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,52,0.5,0.001050635357387364,0.0005601583980023861,1.0,0.0005601583980023861,0.0003617817419581115
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,52,1.0,0.001292227883823216,0.00041714031249284744,1.0,0.00041714031249284744,0.0003617817419581115
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,52,2.0,0.001611840445548296,0.00024581514298915863,1.0,0.00024581514298915863,0.0003617817419581115
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,53,0.01,0.09524452686309814,-0.0290621817111969,1.0,-0.0290621817111969,0.003920345101505518
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,53,0.1,0.09347496926784515,-0.01312345266342163,1.0,-0.01312345266342163,0.003920345101505518
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,53,0.5,0.09187639504671097,2.658367156982422e-05,1.0,2.658367156982422e-05,0.003920345101505518
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,53,1.0,0.09239290654659271,0.0014448612928390503,1.0,0.0014448612928390503,0.003920345101505518
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,53,2.0,0.09371369332075119,0.001097843050956726,1.0,0.001097843050956726,0.003920345101505518
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,54,0.01,2.4542577266693115,-0.16400861740112305,1.0,-0.16400861740112305,0.03696724772453308
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,54,0.1,2.441784381866455,-0.116554856300354,1.0,-0.116554856300354,0.03696724772453308
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,54,0.5,2.4164977073669434,-0.030309557914733887,1.0,-0.030309557914733887,0.03696724772453308
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,54,1.0,2.4092822074890137,-0.004541158676147461,1.0,-0.004541158676147461,0.03696724772453308
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,54,2.0,2.4105443954467773,0.0037404298782348633,1.0,0.0037404298782348633,0.03696724772453308
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,55,0.01,0.004627946298569441,0.0002438034862279892,1.0,0.0002438034862279892,0.0002030473406193778
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,55,0.1,0.004658204037696123,0.00039677694439888,1.0,0.00039677694439888,0.0002030473406193778
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,55,0.5,0.0048158844001591206,0.00036284327507019043,1.0,0.00036284327507019043,0.0002030473406193778
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,55,1.0,0.004970100242644548,0.0002636667340993881,1.0,0.0002636667340993881,0.0002030473406193778
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,55,2.0,0.005168528761714697,0.00014970265328884125,1.0,0.00014970265328884125,0.0002030473406193778
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,56,0.01,0.0019001776818186045,-0.00185423344373703,1.0,-0.00185423344373703,0.00022415543207898736
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,56,0.1,0.0017992750508710742,-0.0006372425705194473,1.0,-0.0006372425705194473,0.00022415543207898736
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,56,0.5,0.0017600059509277344,8.731428533792496e-05,1.0,8.731428533792496e-05,0.00022415543207898736
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,56,1.0,0.0018158152233809233,0.00011570006608963013,1.0,0.00011570006608963013,0.00022415543207898736
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,56,2.0,0.0019126709084957838,7.767602801322937e-05,1.0,7.767602801322937e-05,0.00022415543207898736
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,57,0.01,0.03784940391778946,0.03297680616378784,1.0,0.03297680616378784,0.011540013365447521
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,57,0.1,0.04116670787334442,0.037997812032699585,1.0,0.037997812032699585,0.011540013365447521
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,57,0.5,0.054515499621629715,0.02838849276304245,1.0,0.02838849276304245,0.011540013365447521
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,57,1.0,0.0662926509976387,0.01946459710597992,1.0,0.01946459710597992,0.011540013365447521
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,57,2.0,0.08062248677015305,0.01051313430070877,1.0,0.01051313430070877,0.011540013365447521
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,58,0.01,0.12819364666938782,-0.0022058486938476562,1.0,-0.0022058486938476562,0.0056465500965714455
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,58,0.1,0.12835796177387238,0.0046656131744384766,1.0,0.0046656131744384766,0.0056465500965714455
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,58,0.5,0.13153602182865143,0.008663833141326904,1.0,0.008663833141326904,0.0056465500965714455
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,58,1.0,0.1354205459356308,0.006757915019989014,1.0,0.006757915019989014,0.0056465500965714455
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,58,2.0,0.14053533971309662,0.0038184523582458496,1.0,0.0038184523582458496,0.0056465500965714455
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,59,0.01,4.064745903015137,-0.17035415768623352,1.0,-0.17035415768623352,0.04010044038295746
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,59,0.1,4.0518879890441895,-0.11915355920791626,1.0,-0.11915355920791626,0.04010044038295746
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,59,0.5,4.026750564575195,-0.02851596474647522,1.0,-0.02851596474647522,0.04010044038295746
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,59,1.0,4.020575523376465,-0.002431809902191162,1.0,-0.002431809902191162,0.04010044038295746
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,59,2.0,4.023616790771484,0.005179420113563538,1.0,0.005179420113563538,0.04010044038295746
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,60,0.01,0.0006617502076551318,0.00029609352350234985,1.0,0.00029609352350234985,0.00010159262455999851
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,60,0.1,0.0006874820101074874,0.000285422895103693,1.0,0.000285422895103693,0.00010159262455999851
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,60,0.5,0.0007880204357206821,0.00021606218069791794,1.0,0.00021606218069791794,0.00010159262455999851
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,60,1.0,0.000878663151524961,0.00015178369358181953,1.0,0.00015178369358181953,0.00010159262455999851
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,60,2.0,0.0009918061550706625,8.420972153544426e-05,1.0,8.420972153544426e-05,0.00010159262455999851
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,61,0.01,0.74227374792099,-0.11447131633758545,1.0,-0.11447131633758545,0.01176995038986206
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,61,0.1,0.7332453727722168,-0.08822253346443176,1.0,-0.08822253346443176,0.01176995038986206
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,61,0.5,0.7100865244865417,-0.037703514099121094,1.0,-0.037703514099121094,0.01176995038986206
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,61,1.0,0.6971896290779114,-0.017439231276512146,1.0,-0.017439231276512146,0.01176995038986206
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,61,2.0,0.6869040727615356,-0.005935311317443848,1.0,-0.005935311317443848,0.01176995038986206
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,62,0.01,0.08369345217943192,-0.01063510775566101,1.0,-0.01063510775566101,0.0026568672619760036
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,62,0.1,0.08319424837827682,-0.0019909441471099854,1.0,-0.0019909441471099854,0.0026568672619760036
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,62,0.5,0.08412083983421326,0.0037055015563964844,1.0,0.0037055015563964844,0.0026568672619760036
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,62,1.0,0.08585438877344131,0.0030561089515686035,1.0,0.0030561089515686035,0.0026568672619760036
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,62,2.0,0.08813565224409103,0.0016685426235198975,1.0,0.0016685426235198975,0.0026568672619760036
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,63,0.01,3.7265501022338867,0.8588863015174866,1.0,0.8588863015174866,0.03265060484409332
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,63,0.1,3.7986538410186768,0.7466930150985718,1.0,0.7466930150985718,0.03265060484409332
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,63,0.5,4.026546955108643,0.433294415473938,1.0,0.433294415473938,0.03265060484409332
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,63,1.0,4.1928324699401855,0.2550542950630188,1.0,0.2550542950630188,0.03265060484409332
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,63,2.0,4.366565227508545,0.11827906966209412,1.0,0.11827906966209412,0.03265060484409332
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,64,0.01,2.0169737339019775,0.5231337547302246,1.0,0.5231337547302246,0.007492505945265293
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,64,0.1,2.060397148132324,0.44496333599090576,1.0,0.44496333599090576,0.007492505945265293
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,64,0.5,2.192624092102051,0.24554526805877686,1.0,0.24554526805877686,0.007492505945265293
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,64,1.0,2.2855207920074463,0.14058440923690796,1.0,0.14058440923690796,0.007492505945265293
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,64,2.0,2.380093574523926,0.0636257529258728,1.0,0.0636257529258728,0.007492505945265293
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,65,0.01,0.11700581014156342,-0.08714339137077332,1.0,-0.08714339137077332,0.0072004664689302444
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,65,0.1,0.11122925579547882,-0.050833702087402344,1.0,-0.050833702087402344,0.0072004664689302444
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,65,0.5,0.09863321483135223,-0.019785389304161072,1.0,-0.019785389304161072,0.0072004664689302444
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,65,1.0,0.09198230504989624,-0.008832931518554688,1.0,-0.008832931518554688,0.0072004664689302444
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,65,2.0,0.08684846758842468,-0.002917766571044922,1.0,-0.002917766571044922,0.0072004664689302444
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,66,0.01,0.010481429286301136,0.002514086663722992,1.0,0.002514086663722992,0.00042348180431872606
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,66,0.1,0.010740685276687145,0.0030228346586227417,1.0,0.0030228346586227417,0.00042348180431872606
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,66,0.5,0.011780220083892345,0.002111155539751053,1.0,0.002111155539751053,0.00042348180431872606
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,66,1.0,0.012615520507097244,0.001318182796239853,1.0,0.001318182796239853,0.00042348180431872606
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,66,2.0,0.013538331724703312,0.0006450396031141281,1.0,0.0006450396031141281,0.00042348180431872606
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,67,0.01,0.09893873333930969,0.007287353277206421,1.0,0.007287353277206421,0.0036901829298585653
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,67,0.1,0.099860779941082,0.012100309133529663,1.0,0.012100309133529663,0.0036901829298585653
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,67,0.5,0.1048983633518219,0.011414885520935059,1.0,0.011414885520935059,0.0036901829298585653
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,67,1.0,0.10961952060461044,0.007701963186264038,1.0,0.007701963186264038,0.0036901829298585653
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,67,2.0,0.11513084918260574,0.003917679190635681,1.0,0.003917679190635681,0.0036901829298585653
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,68,0.01,3.100918769836426,1.120620846748352,1.0,1.120620846748352,0.02718665450811386
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,68,0.1,3.194528579711914,0.9648734331130981,1.0,0.9648734331130981,0.02718665450811386
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,68,0.5,3.4852476119995117,0.5462140440940857,1.0,0.5462140440940857,0.02718665450811386
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,68,1.0,3.693253517150879,0.3166889548301697,1.0,0.3166889548301697,0.02718665450811386
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,68,2.0,3.9074244499206543,0.14479759335517883,1.0,0.14479759335517883,0.02718665450811386
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,69,0.01,1.7992537021636963,-0.09258317947387695,1.0,-0.09258317947387695,0.006069590337574482
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,69,0.1,1.7917307615280151,-0.07552576065063477,1.0,-0.07552576065063477,0.006069590337574482
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,69,0.5,1.7705649137496948,-0.03693121671676636,1.0,-0.03693121671676636,0.006069590337574482
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,69,1.0,1.7572765350341797,-0.019016921520233154,1.0,-0.019016921520233154,0.006069590337574482
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,69,2.0,1.7453299760818481,-0.007426649332046509,1.0,-0.007426649332046509,0.006069590337574482
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,70,0.01,0.003209441900253296,0.0026476066559553146,1.0,0.0026476066559553146,0.0005971929640509188
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,70,0.1,0.0034381584264338017,0.002433350309729576,1.0,0.002433350309729576,0.0005971929640509188
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,70,0.5,0.004245910327881575,0.001668449491262436,1.0,0.001668449491262436,0.0005971929640509188
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,70,1.0,0.004927396308630705,0.0011143749579787254,1.0,0.0011143749579787254,0.0005971929640509188
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,70,2.0,0.005740703083574772,0.0005938075482845306,1.0,0.0005938075482845306,0.0005971929640509188
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,71,0.01,0.13035710155963898,0.020308613777160645,1.0,0.020308613777160645,0.0027751843445003033
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,71,0.1,0.13227738440036774,0.021616816520690918,1.0,0.021616816520690918,0.0027751843445003033
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,71,0.5,0.13968199491500854,0.015129238367080688,1.0,0.015129238367080688,0.0027751843445003033
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,71,1.0,0.14567799866199493,0.009452790021896362,1.0,0.009452790021896362,0.0027751843445003033
f60_a3_p00,pku_round0_00058,"0.25,0.75",teacher_forced,1,71,2.0,0.1522645801305771,0.004576295614242554,1.0,0.004576295614242554,0.0027751843445003033
