state_id,prompt_id,epsilon,max_utility,oracle_set,oracle_set_size,unique_oracle,w1_in_oracle_set,w0_in_oracle_set,is_actionable
f60_a2_p00_s00,pku_round0_00058,0.001,0.6101651983405186,"[0.5, 0.75, 1.0]",3,False,True,False,True
f60_a2_p00_s01,pku_round0_00058,1e-08,0.646733812159396,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s01,pku_round0_00058,1e-06,0.646733812159396,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s01,pku_round0_00058,0.0001,0.646733812159396,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s01,pku_round0_00058,0.001,0.646733812159396,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s02,pku_round0_00058,1e-08,0.6547047929859349,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s02,pku_round0_00058,1e-06,0.6547047929859349,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s02,pku_round0_00058,0.0001,0.6547047929859349,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s02,pku_round0_00058,0.001,0.6547047929859349,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s03,pku_round0_00058,1e-08,0.6956410152658906,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s03,pku_round0_00058,1e-06,0.6956410152658906,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s03,pku_round0_00058,0.0001,0.6956410152658906,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s03,pku_round0_00058,0.001,0.6956410152658906,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s04,pku_round0_00058,1e-08,0.5488495940987534,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s04,pku_round0_00058,1e-06,0.5488495940987534,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s04,pku_round0_00058,0.0001,0.5488495940987534,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p00_s04,pku_round0_00058,0.001,0.5488495940987534,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s00,pku_round0_00094,1e-08,0.6650752948953398,[0.0],1,True,False,True,True
f60_a2_p01_s00,pku_round0_00094,1e-06,0.6650752948953398,[0.0],1,True,False,True,True
f60_a2_p01_s00,pku_round0_00094,0.0001,0.6650752948953398,[0.0],1,True,False,True,True
f60_a2_p01_s00,pku_round0_00094,0.001,0.6650752948953398,[0.0],1,True,False,True,True
f60_a2_p01_s01,pku_round0_00094,1e-08,0.5907901810952194,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s01,pku_round0_00094,1e-06,0.5907901810952194,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s01,pku_round0_00094,0.0001,0.5907901810952194,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s01,pku_round0_00094,0.001,0.5907901810952194,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s02,pku_round0_00094,1e-08,0.5620308192638108,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s02,pku_round0_00094,1e-06,0.5620308192638108,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s02,pku_round0_00094,0.0001,0.5620308192638108,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s02,pku_round0_00094,0.001,0.5620308192638108,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s03,pku_round0_00094,1e-08,0.5857613338048353,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s03,pku_round0_00094,1e-06,0.5857613338048353,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s03,pku_round0_00094,0.0001,0.5857613338048353,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s03,pku_round0_00094,0.001,0.5857613338048353,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s04,pku_round0_00094,1e-08,0.4938777019332985,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s04,pku_round0_00094,1e-06,0.4938777019332985,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s04,pku_round0_00094,0.0001,0.4938777019332985,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p01_s04,pku_round0_00094,0.001,0.4938777019332985,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s00,pku_round0_00115,1e-08,0.6805635813419608,[0.0],1,True,False,True,True
f60_a2_p02_s00,pku_round0_00115,1e-06,0.6805635813419608,[0.0],1,True,False,True,True
f60_a2_p02_s00,pku_round0_00115,0.0001,0.6805635813419608,[0.0],1,True,False,True,True
f60_a2_p02_s00,pku_round0_00115,0.001,0.6805635813419608,[0.0],1,True,False,True,True
f60_a2_p02_s01,pku_round0_00115,1e-08,0.5727449626444286,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s01,pku_round0_00115,1e-06,0.5727449626444286,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s01,pku_round0_00115,0.0001,0.5727449626444286,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s01,pku_round0_00115,0.001,0.5727449626444286,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s02,pku_round0_00115,1e-08,0.46493745414263254,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s02,pku_round0_00115,1e-06,0.46493745414263254,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s02,pku_round0_00115,0.0001,0.46493745414263254,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s02,pku_round0_00115,0.001,0.46493745414263254,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s03,pku_round0_00115,1e-08,0.6467360277237568,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s03,pku_round0_00115,1e-06,0.6467360277237568,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s03,pku_round0_00115,0.0001,0.6467360277237568,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s03,pku_round0_00115,0.001,0.6467360277237568,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s04,pku_round0_00115,1e-08,0.6102591662431194,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s04,pku_round0_00115,1e-06,0.6102591662431194,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s04,pku_round0_00115,0.0001,0.6102591662431194,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p02_s04,pku_round0_00115,0.001,0.6102591662431194,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p03_s00,pku_round0_00123,1e-08,0.5599618231304362,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a2_p03_s00,pku_round0_00123,1e-06,0.5599618231304362,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a2_p03_s00,pku_round0_00123,0.0001,0.5599618231304362,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a2_p03_s00,pku_round0_00123,0.001,0.5599618231304362,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a2_p03_s01,pku_round0_00123,1e-08,0.5943984735581624,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p03_s01,pku_round0_00123,1e-06,0.5943984735581624,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p03_s01,pku_round0_00123,0.0001,0.5943984735581624,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p03_s01,pku_round0_00123,0.001,0.5943984735581624,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p03_s02,pku_round0_00123,1e-08,0.5754214530724123,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p03_s02,pku_round0_00123,1e-06,0.5754214530724123,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p03_s02,pku_round0_00123,0.0001,0.5754214530724123,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p03_s02,pku_round0_00123,0.001,0.5754214530724123,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p03_s03,pku_round0_00123,1e-08,0.517037071312909,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p03_s03,pku_round0_00123,1e-06,0.517037071312909,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p03_s03,pku_round0_00123,0.0001,0.517037071312909,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p03_s03,pku_round0_00123,0.001,0.517037071312909,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p03_s04,pku_round0_00123,1e-08,0.6119184180589297,[1.0],1,True,True,False,True
f60_a2_p03_s04,pku_round0_00123,1e-06,0.6119184180589297,[1.0],1,True,True,False,True
f60_a2_p03_s04,pku_round0_00123,0.0001,0.6119184180589297,[1.0],1,True,True,False,True
f60_a2_p03_s04,pku_round0_00123,0.001,0.6119184180589297,[1.0],1,True,True,False,True
f60_a2_p04_s00,pku_round0_00126,1e-08,0.6158893334938782,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a2_p04_s00,pku_round0_00126,1e-06,0.6158893334938782,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a2_p04_s00,pku_round0_00126,0.0001,0.6158893334938782,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a2_p04_s00,pku_round0_00126,0.001,0.6158893334938782,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a2_p04_s01,pku_round0_00126,1e-08,0.5655181392227083,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p04_s01,pku_round0_00126,1e-06,0.5655181392227083,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p04_s01,pku_round0_00126,0.0001,0.5655181392227083,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p04_s01,pku_round0_00126,0.001,0.5655181392227083,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p04_s02,pku_round0_00126,1e-08,0.5295336134131274,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p04_s02,pku_round0_00126,1e-06,0.5295336134131274,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p04_s02,pku_round0_00126,0.0001,0.5295336134131274,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p04_s02,pku_round0_00126,0.001,0.5295336134131274,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p04_s03,pku_round0_00126,1e-08,0.5926497942156239,[0.0],1,True,False,True,True
f60_a2_p04_s03,pku_round0_00126,1e-06,0.5926497942156239,[0.0],1,True,False,True,True
f60_a2_p04_s03,pku_round0_00126,0.0001,0.5926497942156239,[0.0],1,True,False,True,True
f60_a2_p04_s03,pku_round0_00126,0.001,0.5926497942156239,[0.0],1,True,False,True,True
f60_a2_p04_s04,pku_round0_00126,1e-08,0.5826583074684908,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p04_s04,pku_round0_00126,1e-06,0.5826583074684908,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p04_s04,pku_round0_00126,0.0001,0.5826583074684908,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p04_s04,pku_round0_00126,0.001,0.5826583074684908,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p05_s00,pku_round0_00146,1e-08,0.5474186462426236,[0.0],1,True,False,True,True
f60_a2_p05_s00,pku_round0_00146,1e-06,0.5474186462426236,[0.0],1,True,False,True,True
f60_a2_p05_s00,pku_round0_00146,0.0001,0.5474186462426236,[0.0],1,True,False,True,True
f60_a2_p05_s00,pku_round0_00146,0.001,0.5474186462426236,[0.0],1,True,False,True,True
f60_a2_p05_s01,pku_round0_00146,1e-08,0.5078735774762014,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p05_s01,pku_round0_00146,1e-06,0.5078735774762014,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p05_s01,pku_round0_00146,0.0001,0.5078735774762014,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p05_s01,pku_round0_00146,0.001,0.5078735774762014,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p05_s02,pku_round0_00146,1e-08,0.39661556034757667,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p05_s02,pku_round0_00146,1e-06,0.39661556034757667,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p05_s02,pku_round0_00146,0.0001,0.39661556034757667,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p05_s02,pku_round0_00146,0.001,0.39661556034757667,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p05_s03,pku_round0_00146,1e-08,0.5423660308240694,"[0.5, 0.75, 1.0]",3,False,True,False,True
f60_a2_p05_s03,pku_round0_00146,1e-06,0.5423660308240694,"[0.5, 0.75, 1.0]",3,False,True,False,True
f60_a2_p05_s03,pku_round0_00146,0.0001,0.5423660308240694,"[0.5, 0.75, 1.0]",3,False,True,False,True
f60_a2_p05_s03,pku_round0_00146,0.001,0.5423660308240694,"[0.5, 0.75, 1.0]",3,False,True,False,True
f60_a2_p05_s04,pku_round0_00146,1e-08,0.4036291632003544,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p05_s04,pku_round0_00146,1e-06,0.4036291632003544,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p05_s04,pku_round0_00146,0.0001,0.4036291632003544,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p05_s04,pku_round0_00146,0.001,0.4036291632003544,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s00,pku_round0_00198,1e-08,0.6178784217018383,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s00,pku_round0_00198,1e-06,0.6178784217018383,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s00,pku_round0_00198,0.0001,0.6178784217018383,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s00,pku_round0_00198,0.001,0.6178784217018383,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s01,pku_round0_00198,1e-08,0.5912224047798502,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s01,pku_round0_00198,1e-06,0.5912224047798502,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s01,pku_round0_00198,0.0001,0.5912224047798502,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s01,pku_round0_00198,0.001,0.5912224047798502,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s02,pku_round0_00198,1e-08,0.5235189394169381,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s02,pku_round0_00198,1e-06,0.5235189394169381,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s02,pku_round0_00198,0.0001,0.5235189394169381,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s02,pku_round0_00198,0.001,0.5235189394169381,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s03,pku_round0_00198,1e-08,0.5961244115604047,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s03,pku_round0_00198,1e-06,0.5961244115604047,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s03,pku_round0_00198,0.0001,0.5961244115604047,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s03,pku_round0_00198,0.001,0.5961244115604047,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s04,pku_round0_00198,1e-08,0.6083383020560476,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s04,pku_round0_00198,1e-06,0.6083383020560476,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s04,pku_round0_00198,0.0001,0.6083383020560476,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p06_s04,pku_round0_00198,0.001,0.6083383020560476,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s00,pku_round0_00203,1e-08,0.4454887514916857,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s00,pku_round0_00203,1e-06,0.4454887514916857,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s00,pku_round0_00203,0.0001,0.4454887514916857,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s00,pku_round0_00203,0.001,0.4454887514916857,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s01,pku_round0_00203,1e-08,0.4629651921106197,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s01,pku_round0_00203,1e-06,0.4629651921106197,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s01,pku_round0_00203,0.0001,0.4629651921106197,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s01,pku_round0_00203,0.001,0.4629651921106197,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s02,pku_round0_00203,1e-08,0.528730993164034,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s02,pku_round0_00203,1e-06,0.528730993164034,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s02,pku_round0_00203,0.0001,0.528730993164034,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s02,pku_round0_00203,0.001,0.528730993164034,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s03,pku_round0_00203,1e-08,0.6215978529872415,[0.0],1,True,False,True,True
f60_a2_p07_s03,pku_round0_00203,1e-06,0.6215978529872415,[0.0],1,True,False,True,True
f60_a2_p07_s03,pku_round0_00203,0.0001,0.6215978529872415,[0.0],1,True,False,True,True
f60_a2_p07_s03,pku_round0_00203,0.001,0.6215978529872415,[0.0],1,True,False,True,True
f60_a2_p07_s04,pku_round0_00203,1e-08,0.5654693531586623,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s04,pku_round0_00203,1e-06,0.5654693531586623,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s04,pku_round0_00203,0.0001,0.5654693531586623,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p07_s04,pku_round0_00203,0.001,0.5654693531586623,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s00,pku_round0_00209,1e-08,0.5441549159095275,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s00,pku_round0_00209,1e-06,0.5441549159095275,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s00,pku_round0_00209,0.0001,0.5441549159095275,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s00,pku_round0_00209,0.001,0.5441549159095275,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s01,pku_round0_00209,1e-08,0.15488148890120465,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s01,pku_round0_00209,1e-06,0.15488148890120465,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s01,pku_round0_00209,0.0001,0.15488148890120465,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s01,pku_round0_00209,0.001,0.15488148890120465,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s02,pku_round0_00209,1e-08,0.6015254567878403,"[0.0, 0.25]",2,False,False,True,True
f60_a2_p08_s02,pku_round0_00209,1e-06,0.6015254567878403,"[0.0, 0.25]",2,False,False,True,True
f60_a2_p08_s02,pku_round0_00209,0.0001,0.6015254567878403,"[0.0, 0.25]",2,False,False,True,True
f60_a2_p08_s02,pku_round0_00209,0.001,0.6015254567878403,"[0.0, 0.25]",2,False,False,True,True
f60_a2_p08_s03,pku_round0_00209,1e-08,0.604973344319693,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s03,pku_round0_00209,1e-06,0.604973344319693,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s03,pku_round0_00209,0.0001,0.604973344319693,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s03,pku_round0_00209,0.001,0.604973344319693,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s04,pku_round0_00209,1e-08,0.5917605237620633,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s04,pku_round0_00209,1e-06,0.5917605237620633,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s04,pku_round0_00209,0.0001,0.5917605237620633,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p08_s04,pku_round0_00209,0.001,0.5917605237620633,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s00,pku_round0_00217,1e-08,0.5777751283325891,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a2_p09_s00,pku_round0_00217,1e-06,0.5777751283325891,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a2_p09_s00,pku_round0_00217,0.0001,0.5777751283325891,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a2_p09_s00,pku_round0_00217,0.001,0.5777751283325891,"[0.25, 0.5, 0.75, 1.0]",4,False,True,False,True
f60_a2_p09_s01,pku_round0_00217,1e-08,0.7478308979896257,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s01,pku_round0_00217,1e-06,0.7478308979896257,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s01,pku_round0_00217,0.0001,0.7478308979896257,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s01,pku_round0_00217,0.001,0.7478308979896257,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s02,pku_round0_00217,1e-08,0.7540565302217358,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s02,pku_round0_00217,1e-06,0.7540565302217358,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s02,pku_round0_00217,0.0001,0.7540565302217358,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s02,pku_round0_00217,0.001,0.7540565302217358,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s03,pku_round0_00217,1e-08,0.8070553601398887,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s03,pku_round0_00217,1e-06,0.8070553601398887,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s03,pku_round0_00217,0.0001,0.8070553601398887,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s03,pku_round0_00217,0.001,0.8070553601398887,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s04,pku_round0_00217,1e-08,0.8460031137020186,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s04,pku_round0_00217,1e-06,0.8460031137020186,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s04,pku_round0_00217,0.0001,0.8460031137020186,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a2_p09_s04,pku_round0_00217,0.001,0.8460031137020186,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
f60_a3_p00_s00,pku_round0_00058,1e-08,0.6761125773228667,"[0.0, 0.25]",2,False,False,True,True
f60_a3_p00_s00,pku_round0_00058,1e-06,0.6761125773228667,"[0.0, 0.25]",2,False,False,True,True
f60_a3_p00_s00,pku_round0_00058,0.0001,0.6761125773228667,"[0.0, 0.25]",2,False,False,True,True
f60_a3_p00_s00,pku_round0_00058,0.001,0.6761125773228667,"[0.0, 0.25]",2,False,False,True,True
f60_a3_p00_s01,pku_round0_00058,1e-08,0.7173243910283359,[0.0],1,True,False,True,True
f60_a3_p00_s01,pku_round0_00058,1e-06,0.7173243910283359,[0.0],1,True,False,True,True
f60_a3_p00_s01,pku_round0_00058,0.0001,0.7173243910283359,[0.0],1,True,False,True,True
f60_a3_p00_s01,pku_round0_00058,0.001,0.7173243910283359,[0.0],1,True,False,True,True
f60_a3_p00_s02,pku_round0_00058,1e-08,0.6859520067335756,"[0.0, 0.25, 0.5, 0.75, 1.0]",5,False,True,True,False
