case_id,method,response_key,cost_score
dg_p097_a4,parm_fixed,dc3035bd4ec98af164e0b9430b8fb8fe02e44b98c4cd093a6a0973e45eb624a7,35.0
dg_p097_a4,midpoint,afc73bafa4a45d9e78610b4d26ac543b337e64830a58bf93ebbdc38948c402c2,18.203125
dg_p097_a4,disagreement_gate,26025620b2ca02924c39038ee6d2efade7b93908f0b7957ead6d05f888601f99,11.3671875
dg_p098_a0,base,d8afd263c2d9c301d0376b70892b67f443312edec7f51db15d6a6cbe4a17f72b,-4.60546875
dg_p098_a0,parm_fixed,074ab1e4522c6bc9ccb40a4e443a7f941f5fba83a257e0fab3e44c96bee20cf0,-8.484375
dg_p098_a0,midpoint,8d3c759a772238a2c7f8c6109c26be77847860e0184731a58751f6b98c2bad29,-8.4453125
dg_p098_a0,disagreement_gate,d8afd263c2d9c301d0376b70892b67f443312edec7f51db15d6a6cbe4a17f72b,-4.60546875
dg_p098_a1,base,d8afd263c2d9c301d0376b70892b67f443312edec7f51db15d6a6cbe4a17f72b,-4.60546875
dg_p098_a1,parm_fixed,dbb32f4b02cf1360a5a115fc8354e43db823a27b0a3127104d7cb60684d5a00a,-9.359375
dg_p098_a1,midpoint,8d3c759a772238a2c7f8c6109c26be77847860e0184731a58751f6b98c2bad29,-8.4453125
dg_p098_a1,disagreement_gate,d8afd263c2d9c301d0376b70892b67f443312edec7f51db15d6a6cbe4a17f72b,-4.60546875
dg_p098_a2,base,d8afd263c2d9c301d0376b70892b67f443312edec7f51db15d6a6cbe4a17f72b,-4.60546875
dg_p098_a2,parm_fixed,7c7a8cd4bdb79f9c12b9cc84dfbe134b659881e88f9c2e1a23ac7f66c2247a9d,-8.9453125
dg_p098_a2,midpoint,8d3c759a772238a2c7f8c6109c26be77847860e0184731a58751f6b98c2bad29,-8.4453125
dg_p098_a2,disagreement_gate,d8afd263c2d9c301d0376b70892b67f443312edec7f51db15d6a6cbe4a17f72b,-4.60546875
dg_p098_a3,base,d8afd263c2d9c301d0376b70892b67f443312edec7f51db15d6a6cbe4a17f72b,-4.60546875
dg_p098_a3,parm_fixed,7c7a8cd4bdb79f9c12b9cc84dfbe134b659881e88f9c2e1a23ac7f66c2247a9d,-8.9453125
dg_p098_a3,midpoint,8d3c759a772238a2c7f8c6109c26be77847860e0184731a58751f6b98c2bad29,-8.4453125
dg_p098_a3,disagreement_gate,d8afd263c2d9c301d0376b70892b67f443312edec7f51db15d6a6cbe4a17f72b,-4.60546875
dg_p098_a4,base,d8afd263c2d9c301d0376b70892b67f443312edec7f51db15d6a6cbe4a17f72b,-4.60546875
dg_p098_a4,parm_fixed,7ec0eda4135aa62921934a724ca48ebee8db81a8aa5e4d5c0f4e1d550dd8b39d,-6.05859375
dg_p098_a4,midpoint,8d3c759a772238a2c7f8c6109c26be77847860e0184731a58751f6b98c2bad29,-8.4453125
dg_p098_a4,disagreement_gate,d8afd263c2d9c301d0376b70892b67f443312edec7f51db15d6a6cbe4a17f72b,-4.60546875
dg_p099_a0,base,87d32af3056a5b0399e535feb64065463eae9c0a694391b627ccb2f5852ae90c,-14.609375
dg_p099_a0,parm_fixed,1a3854c610ddc1052e4c5b6c77521f44d21975bbdfc793bc769f1c36964357bb,3.90625
dg_p099_a0,midpoint,3f191574663492622ae806068949b5721f8275a3a608b30091c2770869ef2b42,4.35546875
dg_p099_a0,disagreement_gate,87d32af3056a5b0399e535feb64065463eae9c0a694391b627ccb2f5852ae90c,-14.609375
dg_p099_a1,base,87d32af3056a5b0399e535feb64065463eae9c0a694391b627ccb2f5852ae90c,-14.609375
dg_p099_a1,parm_fixed,d8b743d7634b6fa39e8d4c53c675c0dce371a2197fe9e16f345255e790980420,7.6875
dg_p099_a1,midpoint,3f191574663492622ae806068949b5721f8275a3a608b30091c2770869ef2b42,4.35546875
dg_p099_a1,disagreement_gate,87d32af3056a5b0399e535feb64065463eae9c0a694391b627ccb2f5852ae90c,-14.609375
dg_p099_a2,base,87d32af3056a5b0399e535feb64065463eae9c0a694391b627ccb2f5852ae90c,-14.609375
dg_p099_a2,parm_fixed,41da250a55f0796ca6f79a8a461ed64e858e20a8f6aefa206095e536c8e31208,7.4921875
dg_p099_a2,midpoint,c8f53a33a64d7cc251eeafb3fbc0c4a8ff90762615a41336582a6161f5184df9,-13.875
dg_p099_a2,disagreement_gate,87d32af3056a5b0399e535feb64065463eae9c0a694391b627ccb2f5852ae90c,-14.609375
dg_p099_a3,base,87d32af3056a5b0399e535feb64065463eae9c0a694391b627ccb2f5852ae90c,-14.609375
dg_p099_a3,parm_fixed,b8a2757b3122fc35fb02f305ee0a27d61e8548e8d4e7c3bc7235ce1b0525232d,-3.751953125
dg_p099_a3,midpoint,f16ccabb88289fc0eb1a9ab21b69835d76503424abef5cec7b8444b65f17ddbe,-14.515625
dg_p099_a3,disagreement_gate,87d32af3056a5b0399e535feb64065463eae9c0a694391b627ccb2f5852ae90c,-14.609375
dg_p099_a4,base,87d32af3056a5b0399e535feb64065463eae9c0a694391b627ccb2f5852ae90c,-14.609375
dg_p099_a4,parm_fixed,24089fe8e9afe2259d006a384bd816b92d86b1b982ac656494a3739c304bb017,10.7265625
dg_p099_a4,midpoint,809c98148c97ee3e3b2ddbf6ba421e9a1452b8d4c7c784c0d02a3c6d8be60ed0,-13.28125
dg_p099_a4,disagreement_gate,87d32af3056a5b0399e535feb64065463eae9c0a694391b627ccb2f5852ae90c,-14.609375
dg_p100_a0,base,dbbc02321e06a24a84663962dbc08ce1ff6ac972dfc40dcf49a66a8d49ce0e34,-8.15625
dg_p100_a0,parm_fixed,702d761c42749184bb9e2e4ce3b6cd4000e4ea5847ad73bf038b4232dd9628d0,0.33349609375
dg_p100_a0,midpoint,07d007f1a255c9b3186d2cc07b9e8feb5fbd2db5058ab3fe81a09178d9c47e61,-11.46875
dg_p100_a0,disagreement_gate,dbbc02321e06a24a84663962dbc08ce1ff6ac972dfc40dcf49a66a8d49ce0e34,-8.15625
dg_p100_a1,base,dbbc02321e06a24a84663962dbc08ce1ff6ac972dfc40dcf49a66a8d49ce0e34,-8.15625
dg_p100_a1,parm_fixed,702d761c42749184bb9e2e4ce3b6cd4000e4ea5847ad73bf038b4232dd9628d0,0.33349609375
dg_p100_a1,midpoint,60ff2e5615ffbcd7072b7942bf0d570040fb9b2f762e5e0774aea10965ae3b22,-12.59375
dg_p100_a1,disagreement_gate,dbbc02321e06a24a84663962dbc08ce1ff6ac972dfc40dcf49a66a8d49ce0e34,-8.15625
dg_p100_a2,base,dbbc02321e06a24a84663962dbc08ce1ff6ac972dfc40dcf49a66a8d49ce0e34,-8.15625
dg_p100_a2,parm_fixed,702d761c42749184bb9e2e4ce3b6cd4000e4ea5847ad73bf038b4232dd9628d0,0.33349609375
dg_p100_a2,midpoint,b62abc99e889ac59d9b0e38f2fecd56a2c336bfdc202f53372836e3e6fd7bbc3,-7.26171875
dg_p100_a2,disagreement_gate,dbbc02321e06a24a84663962dbc08ce1ff6ac972dfc40dcf49a66a8d49ce0e34,-8.15625
dg_p100_a3,base,dbbc02321e06a24a84663962dbc08ce1ff6ac972dfc40dcf49a66a8d49ce0e34,-8.15625
dg_p100_a3,parm_fixed,702d761c42749184bb9e2e4ce3b6cd4000e4ea5847ad73bf038b4232dd9628d0,0.33349609375
dg_p100_a3,midpoint,157ef15931f0bf769bd8b022980643e34000d1cb613aa8b73eda5fc0b8c2950a,-7.75390625
dg_p100_a3,disagreement_gate,dbbc02321e06a24a84663962dbc08ce1ff6ac972dfc40dcf49a66a8d49ce0e34,-8.15625
dg_p100_a4,base,dbbc02321e06a24a84663962dbc08ce1ff6ac972dfc40dcf49a66a8d49ce0e34,-8.15625
dg_p100_a4,parm_fixed,702d761c42749184bb9e2e4ce3b6cd4000e4ea5847ad73bf038b4232dd9628d0,0.33349609375
dg_p100_a4,midpoint,f2532547c61b066309ffaec131fd662aeb20a3627d1e28944ae5acf03d7ffab6,-4.6484375
dg_p100_a4,disagreement_gate,dbbc02321e06a24a84663962dbc08ce1ff6ac972dfc40dcf49a66a8d49ce0e34,-8.15625
dg_p101_a0,base,4815dd136a588c69944ec5c9bcc380c74faa24b8fdc368fe85a0a716e2cde755,-5.43359375
dg_p101_a0,parm_fixed,47237eaf0e721ba858906a14a5c596a6deff4ebcce7c09c637e26b6ce6043477,7.90234375
dg_p101_a0,midpoint,efe24aafab397d6a54ddcc8198dd191a4d79769e279fb23ed350d6f14a260e53,3.55859375
dg_p101_a0,disagreement_gate,4815dd136a588c69944ec5c9bcc380c74faa24b8fdc368fe85a0a716e2cde755,-5.43359375
dg_p101_a1,base,4815dd136a588c69944ec5c9bcc380c74faa24b8fdc368fe85a0a716e2cde755,-5.43359375
dg_p101_a1,parm_fixed,d24a871e77a8636b1f2526d7f34a86b98846f764d28b51458a5e5e896068dd69,11.921875
dg_p101_a1,midpoint,efe24aafab397d6a54ddcc8198dd191a4d79769e279fb23ed350d6f14a260e53,3.55859375
dg_p101_a1,disagreement_gate,4815dd136a588c69944ec5c9bcc380c74faa24b8fdc368fe85a0a716e2cde755,-5.43359375
dg_p101_a2,base,4815dd136a588c69944ec5c9bcc380c74faa24b8fdc368fe85a0a716e2cde755,-5.43359375
dg_p101_a2,parm_fixed,f9b32c728e0d6dab55e774b1e50231262cc483e726f1381e5d14631eaefb1949,6.25390625
dg_p101_a2,midpoint,57ab23b1d9190435dbbf3f2957570c8dfe68c05a4232330957a372f39cae11f8,16.890625
dg_p101_a2,disagreement_gate,4815dd136a588c69944ec5c9bcc380c74faa24b8fdc368fe85a0a716e2cde755,-5.43359375
dg_p101_a3,base,4815dd136a588c69944ec5c9bcc380c74faa24b8fdc368fe85a0a716e2cde755,-5.43359375
dg_p101_a3,parm_fixed,73e3b2f925df01dfe68966d5c1816992f4877907dbf8aa2bcc09c119464fc993,-1.75
dg_p101_a3,midpoint,f0253f43a819fbe7613147ed58693c57952302adcba37fae84a58dbbe4b6a51e,13.96875
dg_p101_a3,disagreement_gate,4815dd136a588c69944ec5c9bcc380c74faa24b8fdc368fe85a0a716e2cde755,-5.43359375
dg_p101_a4,base,4815dd136a588c69944ec5c9bcc380c74faa24b8fdc368fe85a0a716e2cde755,-5.43359375
dg_p101_a4,parm_fixed,29c9fd645c885a9e2b2348a23abc1cf5f34243d370d9e289e099bb5d2da3c95b,-2.35546875
dg_p101_a4,midpoint,a021b18f8fd159beb100ead7de3ca55d4267331797eea5128c1497b3b34e8920,6.796875
dg_p101_a4,disagreement_gate,4815dd136a588c69944ec5c9bcc380c74faa24b8fdc368fe85a0a716e2cde755,-5.43359375
dg_p102_a0,base,20c0e5787ee0740c4e141b606a7f9b0c9431177489a933c63f373f85478d65aa,-2.50390625
dg_p102_a0,parm_fixed,34b872e0cc3343250640eb50c22f49447665566c05fcc945dbe572a8b68af70e,-1.8876953125
dg_p102_a0,midpoint,2d351f788c71f56aab1fa09bfbedc9fa8fe129c5554d2f81f7d7fd6dc59bab8f,-2.587890625
dg_p102_a0,disagreement_gate,20c0e5787ee0740c4e141b606a7f9b0c9431177489a933c63f373f85478d65aa,-2.50390625
dg_p102_a1,base,20c0e5787ee0740c4e141b606a7f9b0c9431177489a933c63f373f85478d65aa,-2.50390625
dg_p102_a1,parm_fixed,5d17a8978aefa0102092e640ab079612a1c6b3ea3c2ab7075d8f46fb0bbdabf5,-4.47265625
dg_p102_a1,midpoint,2d351f788c71f56aab1fa09bfbedc9fa8fe129c5554d2f81f7d7fd6dc59bab8f,-2.587890625
dg_p102_a1,disagreement_gate,20c0e5787ee0740c4e141b606a7f9b0c9431177489a933c63f373f85478d65aa,-2.50390625
dg_p102_a2,base,20c0e5787ee0740c4e141b606a7f9b0c9431177489a933c63f373f85478d65aa,-2.50390625
dg_p102_a2,parm_fixed,5d17a8978aefa0102092e640ab079612a1c6b3ea3c2ab7075d8f46fb0bbdabf5,-4.47265625
dg_p102_a2,midpoint,2d351f788c71f56aab1fa09bfbedc9fa8fe129c5554d2f81f7d7fd6dc59bab8f,-2.587890625
dg_p102_a2,disagreement_gate,20c0e5787ee0740c4e141b606a7f9b0c9431177489a933c63f373f85478d65aa,-2.50390625
dg_p102_a3,base,20c0e5787ee0740c4e141b606a7f9b0c9431177489a933c63f373f85478d65aa,-2.50390625
dg_p102_a3,parm_fixed,30730d0668e5876a2f0207630abb736001bd6678965825d04117e9c68b08fe11,-1.3818359375
dg_p102_a3,midpoint,2d351f788c71f56aab1fa09bfbedc9fa8fe129c5554d2f81f7d7fd6dc59bab8f,-2.587890625
dg_p102_a3,disagreement_gate,20c0e5787ee0740c4e141b606a7f9b0c9431177489a933c63f373f85478d65aa,-2.50390625
dg_p102_a4,base,20c0e5787ee0740c4e141b606a7f9b0c9431177489a933c63f373f85478d65aa,-2.50390625
dg_p102_a4,parm_fixed,86f7530e55c5ea45f153eaaeb74dcdfc083e48ee08599c2d3421a1e93d8d1b86,3.513671875
dg_p102_a4,midpoint,2d351f788c71f56aab1fa09bfbedc9fa8fe129c5554d2f81f7d7fd6dc59bab8f,-2.587890625
dg_p102_a4,disagreement_gate,20c0e5787ee0740c4e141b606a7f9b0c9431177489a933c63f373f85478d65aa,-2.50390625
dg_p103_a0,base,669d2662f8b467cc68a1b15d1c44a6398764a26d02b8ef2fe2552c8fb95b0746,-4.609375
dg_p103_a0,parm_fixed,5d6a05c67b7bfa0f6860dcdfe095fac0dd191d0f755d1c384fb20faf07010715,6.32421875
dg_p103_a0,midpoint,5d6a05c67b7bfa0f6860dcdfe095fac0dd191d0f755d1c384fb20faf07010715,6.32421875
dg_p103_a0,disagreement_gate,669d2662f8b467cc68a1b15d1c44a6398764a26d02b8ef2fe2552c8fb95b0746,-4.609375
dg_p103_a1,base,669d2662f8b467cc68a1b15d1c44a6398764a26d02b8ef2fe2552c8fb95b0746,-4.609375
dg_p103_a1,parm_fixed,5d6a05c67b7bfa0f6860dcdfe095fac0dd191d0f755d1c384fb20faf07010715,6.32421875
dg_p103_a1,midpoint,5d6a05c67b7bfa0f6860dcdfe095fac0dd191d0f755d1c384fb20faf07010715,6.32421875
dg_p103_a1,disagreement_gate,669d2662f8b467cc68a1b15d1c44a6398764a26d02b8ef2fe2552c8fb95b0746,-4.609375
dg_p103_a2,base,669d2662f8b467cc68a1b15d1c44a6398764a26d02b8ef2fe2552c8fb95b0746,-4.609375
dg_p103_a2,parm_fixed,5d6a05c67b7bfa0f6860dcdfe095fac0dd191d0f755d1c384fb20faf07010715,6.32421875
dg_p103_a2,midpoint,2e6156eadb8560f147e2f06cea4b85388d2f9d9f9d9f44205090668d353f5cb0,6.75
dg_p103_a2,disagreement_gate,669d2662f8b467cc68a1b15d1c44a6398764a26d02b8ef2fe2552c8fb95b0746,-4.609375
dg_p103_a3,base,669d2662f8b467cc68a1b15d1c44a6398764a26d02b8ef2fe2552c8fb95b0746,-4.609375
dg_p103_a3,parm_fixed,b3d2017dbe6e8d50d13f7a1e39768ad845d1077ecad848587060587c093fd9fb,-9.421875
dg_p103_a3,midpoint,c6f9c193876c6f2914a96c0b73d037c24addebdbaf05eb3a2d733973019b5290,-9.2734375
dg_p103_a3,disagreement_gate,669d2662f8b467cc68a1b15d1c44a6398764a26d02b8ef2fe2552c8fb95b0746,-4.609375
dg_p103_a4,base,669d2662f8b467cc68a1b15d1c44a6398764a26d02b8ef2fe2552c8fb95b0746,-4.609375
dg_p103_a4,parm_fixed,e7daaaff2d425265e512271f1ed27ffdd97491fa4605fcbaf39be8895e9dcf34,-9.1328125
dg_p103_a4,midpoint,69a638a21ae4f0c63781aabc2d3b8e84db9e5cf3c98398386da5eab8e6d0ac8d,-4.61328125
dg_p103_a4,disagreement_gate,669d2662f8b467cc68a1b15d1c44a6398764a26d02b8ef2fe2552c8fb95b0746,-4.609375
dg_p104_a0,base,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p104_a0,parm_fixed,17fb5584606ad06fc9ce71fd807f4dc90fc1fcab5cd98db5eb154eaa8c0670b1,-12.3125
dg_p104_a0,midpoint,f33a003e3582569fbd9f338be1cdaec1ab44a6fe08959b25f6fb5ce649bd3159,-17.03125
dg_p104_a0,disagreement_gate,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p104_a1,base,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p104_a1,parm_fixed,6b157521afe3a7699e6be95d48921a2c611b53abbfc287c14deca79221554a3d,-10.9375
dg_p104_a1,midpoint,f33a003e3582569fbd9f338be1cdaec1ab44a6fe08959b25f6fb5ce649bd3159,-17.03125
dg_p104_a1,disagreement_gate,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p104_a2,base,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p104_a2,parm_fixed,6b157521afe3a7699e6be95d48921a2c611b53abbfc287c14deca79221554a3d,-10.9375
dg_p104_a2,midpoint,f33a003e3582569fbd9f338be1cdaec1ab44a6fe08959b25f6fb5ce649bd3159,-17.03125
dg_p104_a2,disagreement_gate,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p104_a3,base,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p104_a3,parm_fixed,d5ba1e351513e934c4984efa391f2f98c0f92910ce9f4fda4b1920e1e7b3c3bd,-11.671875
dg_p104_a3,midpoint,f33a003e3582569fbd9f338be1cdaec1ab44a6fe08959b25f6fb5ce649bd3159,-17.03125
dg_p104_a3,disagreement_gate,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p104_a4,base,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p104_a4,parm_fixed,d5ba1e351513e934c4984efa391f2f98c0f92910ce9f4fda4b1920e1e7b3c3bd,-11.671875
dg_p104_a4,midpoint,18e2a3af029ad9a73b1d457975fb41be5bc3b566b365bfa21a3cdbd7e9e4b3eb,-12.5625
dg_p104_a4,disagreement_gate,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p105_a0,base,bbec3e91b7c021279b74c2967ef7e659dcdf161c1bbfaffa93d24238e45917ac,-11.7734375
dg_p105_a0,parm_fixed,62840829b7e8f28cdc845eb9c9a1ae503cfb65052b6154fd0f216c82b8878b69,-10.7734375
dg_p105_a0,midpoint,bbec3e91b7c021279b74c2967ef7e659dcdf161c1bbfaffa93d24238e45917ac,-11.7734375
dg_p105_a0,disagreement_gate,bbec3e91b7c021279b74c2967ef7e659dcdf161c1bbfaffa93d24238e45917ac,-11.7734375
dg_p105_a1,base,bbec3e91b7c021279b74c2967ef7e659dcdf161c1bbfaffa93d24238e45917ac,-11.7734375
dg_p105_a1,parm_fixed,62840829b7e8f28cdc845eb9c9a1ae503cfb65052b6154fd0f216c82b8878b69,-10.7734375
dg_p105_a1,midpoint,bbec3e91b7c021279b74c2967ef7e659dcdf161c1bbfaffa93d24238e45917ac,-11.7734375
dg_p105_a1,disagreement_gate,bbec3e91b7c021279b74c2967ef7e659dcdf161c1bbfaffa93d24238e45917ac,-11.7734375
dg_p105_a2,base,bbec3e91b7c021279b74c2967ef7e659dcdf161c1bbfaffa93d24238e45917ac,-11.7734375
dg_p105_a2,parm_fixed,62840829b7e8f28cdc845eb9c9a1ae503cfb65052b6154fd0f216c82b8878b69,-10.7734375
dg_p105_a2,midpoint,446b04f22a268d5b81436a50238a45fc052bad0538df2252264d5117a868572c,-10.9453125
dg_p105_a2,disagreement_gate,bbec3e91b7c021279b74c2967ef7e659dcdf161c1bbfaffa93d24238e45917ac,-11.7734375
dg_p105_a3,base,bbec3e91b7c021279b74c2967ef7e659dcdf161c1bbfaffa93d24238e45917ac,-11.7734375
dg_p105_a3,parm_fixed,75bb7df93526eb79ffbb4b072405c338521764d5fd07dcc69bc941ba8926c1de,-8.4921875
dg_p105_a3,midpoint,df735dd1f10dc0f9a7fac6577d4c09f8740ce924e306913c5ae9ba5e4a922a2c,-12.3984375
dg_p105_a3,disagreement_gate,bbec3e91b7c021279b74c2967ef7e659dcdf161c1bbfaffa93d24238e45917ac,-11.7734375
dg_p105_a4,base,bbec3e91b7c021279b74c2967ef7e659dcdf161c1bbfaffa93d24238e45917ac,-11.7734375
dg_p105_a4,parm_fixed,9112fb749811e360413615ae0866acbdbf05f9ab0d836f77258827e000253b87,-10.6640625
dg_p105_a4,midpoint,df735dd1f10dc0f9a7fac6577d4c09f8740ce924e306913c5ae9ba5e4a922a2c,-12.3984375
dg_p105_a4,disagreement_gate,bbec3e91b7c021279b74c2967ef7e659dcdf161c1bbfaffa93d24238e45917ac,-11.7734375
dg_p106_a0,base,d00f9cd2f2b5373b3bb2717cce91f4bb1b0b8735e5e90872193953e45a5efc89,26.8125
dg_p106_a0,parm_fixed,42a584095d473c5340fd82e761a4e43b458a16bad60e56f03c38ee65a761bc1c,25.03125
dg_p106_a0,midpoint,a8cebbd452fde952d9bde689587a80f7818fcaa973a2ff8396657d65f121af03,18.25
dg_p106_a0,disagreement_gate,d00f9cd2f2b5373b3bb2717cce91f4bb1b0b8735e5e90872193953e45a5efc89,26.8125
dg_p106_a1,base,d00f9cd2f2b5373b3bb2717cce91f4bb1b0b8735e5e90872193953e45a5efc89,26.8125
dg_p106_a1,parm_fixed,9b4d0a3a8ef6512334adf64acc696bf01052e813d321155e13d2e5dc7e5cddb1,2.583984375
dg_p106_a1,midpoint,296b47480752aaa3aa56d0500382a895cef20f2626ef20db9649fda565031b6c,17.8125
dg_p106_a1,disagreement_gate,d00f9cd2f2b5373b3bb2717cce91f4bb1b0b8735e5e90872193953e45a5efc89,26.8125
dg_p106_a2,base,d00f9cd2f2b5373b3bb2717cce91f4bb1b0b8735e5e90872193953e45a5efc89,26.8125
dg_p106_a2,parm_fixed,f867fd9e908ea90447a9201c0821077cd8a356b583a6c334be4904c5d0328b29,17.671875
dg_p106_a2,midpoint,74168e700351c5cdc6e46c21426bdb41a6781bae978effcccd94cac054b3d4e7,18.984375
dg_p106_a2,disagreement_gate,d00f9cd2f2b5373b3bb2717cce91f4bb1b0b8735e5e90872193953e45a5efc89,26.8125
dg_p106_a3,base,d00f9cd2f2b5373b3bb2717cce91f4bb1b0b8735e5e90872193953e45a5efc89,26.8125
dg_p106_a3,parm_fixed,8103734b8639efaf7592690e49bfc785f0ccf8c69542b17902a1a149f4f85651,2.66015625
dg_p106_a3,midpoint,73664a3dce7717fd320393eefbf02fd6bf3fed5fd3593be3f6bb746d052d4a26,15.6640625
dg_p106_a3,disagreement_gate,d00f9cd2f2b5373b3bb2717cce91f4bb1b0b8735e5e90872193953e45a5efc89,26.8125
dg_p106_a4,base,d00f9cd2f2b5373b3bb2717cce91f4bb1b0b8735e5e90872193953e45a5efc89,26.8125
dg_p106_a4,parm_fixed,48616b8fd4b6b5d38709c53059d23d3b7773068eaff3183f09f6e2c1182b4845,9.546875
dg_p106_a4,midpoint,802a6aed24434a7e75fc4a35a6bc131b9966f4bf7ceb4d0469010e5ff43069e8,8.71875
dg_p106_a4,disagreement_gate,d00f9cd2f2b5373b3bb2717cce91f4bb1b0b8735e5e90872193953e45a5efc89,26.8125
dg_p107_a0,base,3cc9909eb15c3bb7138bb70bb2e7a77ea694cb999513fc8c61b81eb04bdb8e2d,-1.80078125
dg_p107_a0,parm_fixed,2dad405b0f613c97bd2bcf82c33c60445082fab6cb87da26f9ae9fa10b0145e0,-5.03125
dg_p107_a0,midpoint,977fb65a0b0683308f38e5cccdf80e19f6c669890951bac669e24c600279dbe4,0.11676025390625
dg_p107_a0,disagreement_gate,3cc9909eb15c3bb7138bb70bb2e7a77ea694cb999513fc8c61b81eb04bdb8e2d,-1.80078125
dg_p107_a1,base,3cc9909eb15c3bb7138bb70bb2e7a77ea694cb999513fc8c61b81eb04bdb8e2d,-1.80078125
dg_p107_a1,parm_fixed,f36948e6fb40007e2643c1fb1cba4c22558fdfd0526ecd90bf80a5d38fa4a5dc,-0.5556640625
dg_p107_a1,midpoint,977fb65a0b0683308f38e5cccdf80e19f6c669890951bac669e24c600279dbe4,0.11676025390625
dg_p107_a1,disagreement_gate,3cc9909eb15c3bb7138bb70bb2e7a77ea694cb999513fc8c61b81eb04bdb8e2d,-1.80078125
dg_p107_a2,base,3cc9909eb15c3bb7138bb70bb2e7a77ea694cb999513fc8c61b81eb04bdb8e2d,-1.80078125
dg_p107_a2,parm_fixed,e3c501f3a5fab0c76ab4ebde6d51bc4249249a484d55c2bf4850456580d35c53,-7.6640625
dg_p107_a2,midpoint,539a8f1c8eac2aaa2c9466cebe265debde27567068ddcc53aeb4d95be2d6a107,-4.1796875
dg_p107_a2,disagreement_gate,3cc9909eb15c3bb7138bb70bb2e7a77ea694cb999513fc8c61b81eb04bdb8e2d,-1.80078125
dg_p107_a3,base,3cc9909eb15c3bb7138bb70bb2e7a77ea694cb999513fc8c61b81eb04bdb8e2d,-1.80078125
dg_p107_a3,parm_fixed,6ec41ae6834725bf43febc2caabed7bdec51263e60a2664665da4beff151c9ec,-7.12890625
dg_p107_a3,midpoint,539a8f1c8eac2aaa2c9466cebe265debde27567068ddcc53aeb4d95be2d6a107,-4.1796875
dg_p107_a3,disagreement_gate,3cc9909eb15c3bb7138bb70bb2e7a77ea694cb999513fc8c61b81eb04bdb8e2d,-1.80078125
dg_p107_a4,base,3cc9909eb15c3bb7138bb70bb2e7a77ea694cb999513fc8c61b81eb04bdb8e2d,-1.80078125
dg_p107_a4,parm_fixed,952b893074fd7b25a8e6a441382a29444249f8d5ffd8de3a5b9497087c659063,-7.640625
dg_p107_a4,midpoint,b0190dced4100e30ab416109d68ce9f132814ae7659096024bfd4b6d7986f148,-4.59375
dg_p107_a4,disagreement_gate,3cc9909eb15c3bb7138bb70bb2e7a77ea694cb999513fc8c61b81eb04bdb8e2d,-1.80078125
dg_p108_a0,base,db93e4eea65520355c186c7db19a432f72877553f4ea26c6ca03ad19f24005af,-7.796875
dg_p108_a0,parm_fixed,51471618db2fb6c026a07b12a5c0353e0e40bc60131b153938f192eca9ae62a3,-4.38671875
dg_p108_a0,midpoint,668d13ca30a81ca9d9fb5d0a5b0485fb496152d17047743eab2262a5e2dfe004,22.28125
dg_p108_a0,disagreement_gate,db93e4eea65520355c186c7db19a432f72877553f4ea26c6ca03ad19f24005af,-7.796875
dg_p108_a1,base,db93e4eea65520355c186c7db19a432f72877553f4ea26c6ca03ad19f24005af,-7.796875
dg_p108_a1,parm_fixed,b00de28fbd014696148d9b80eed6db66b40a7500125417ab7f9a31a901698c1c,13.8125
dg_p108_a1,midpoint,668d13ca30a81ca9d9fb5d0a5b0485fb496152d17047743eab2262a5e2dfe004,22.28125
dg_p108_a1,disagreement_gate,db93e4eea65520355c186c7db19a432f72877553f4ea26c6ca03ad19f24005af,-7.796875
dg_p108_a2,base,db93e4eea65520355c186c7db19a432f72877553f4ea26c6ca03ad19f24005af,-7.796875
dg_p108_a2,parm_fixed,b79cddc533873d86cf7cf669278495c84f2212cac266dcb3f4421a6d877ab6ff,5.4765625
dg_p108_a2,midpoint,668d13ca30a81ca9d9fb5d0a5b0485fb496152d17047743eab2262a5e2dfe004,22.28125
dg_p108_a2,disagreement_gate,db93e4eea65520355c186c7db19a432f72877553f4ea26c6ca03ad19f24005af,-7.796875
dg_p108_a3,base,db93e4eea65520355c186c7db19a432f72877553f4ea26c6ca03ad19f24005af,-7.796875
dg_p108_a3,parm_fixed,b79cddc533873d86cf7cf669278495c84f2212cac266dcb3f4421a6d877ab6ff,5.4765625
